x	y
0.355	0.70498
0.356	0.706712
0.357	0.708363
0.358	0.709934
0.359	0.711425
0.36	0.712836
0.361	0.714168
0.362	0.71542
0.363	0.716593
0.364	0.717683
0.365	0.718682
0.366	0.719582
0.367	0.720375
0.368	0.721051
0.369	0.721603
0.37	0.722022
0.371	0.7223
0.372	0.722429
0.373	0.722399
0.374	0.722203
0.375	0.721833
0.376	0.721279
0.377	0.720534
0.378	0.719589
0.379	0.718436
0.38	0.717066
0.381	0.715471
0.382	0.713642
0.383	0.711568
0.384	0.709237
0.385	0.706637
0.386	0.703756
0.387	0.700581
0.388	0.697102
0.389	0.693304
0.39	0.689178
0.391	0.68471
0.392	0.67989
0.393	0.674753
0.394	0.66937
0.395	0.663815
0.396	0.658161
0.397	0.652482
0.398	0.646852
0.399	0.641344
0.4	0.636031
0.401	0.630989
0.402	0.626289
0.403	0.622005
0.404	0.618211
0.405	0.614942
0.406	0.612165
0.407	0.609845
0.408	0.607943
0.409	0.606423
0.41	0.605247
0.411	0.604378
0.412	0.603778
0.413	0.603411
0.414	0.60324
0.415	0.603226
0.416	0.603333
0.417	0.603527
0.418	0.603797
0.419	0.60414
0.42	0.604554
0.421	0.605037
0.422	0.605587
0.423	0.606202
0.424	0.60688
0.425	0.607617
0.426	0.608412
0.427	0.609264
0.428	0.610169
0.429	0.611125
0.43	0.612131
0.431	0.613183
0.432	0.61428
0.433	0.61542
0.434	0.616601
0.435	0.617819
0.436	0.619074
0.437	0.620363
0.438	0.621685
0.439	0.62304
0.44	0.624428
0.441	0.625847
0.442	0.627296
0.443	0.628777
0.444	0.630286
0.445	0.631825
0.446	0.633391
0.447	0.634985
0.448	0.636607
0.449	0.638254
0.45	0.639927
0.451	0.641624
0.452	0.643346
0.453	0.645091
0.454	0.64686
0.455	0.64865
0.456	0.650462
0.457	0.652294
0.458	0.654147
0.459	0.65602
0.46	0.657911
0.461	0.659821
0.462	0.661747
0.463	0.663691
0.464	0.665647
0.465	0.667613
0.466	0.669585
0.467	0.671561
0.468	0.673537
0.469	0.67551
0.47	0.677476
0.471	0.679432
0.472	0.681375
0.473	0.683302
0.474	0.685209
0.475	0.687093
0.476	0.688951
0.477	0.690779
0.478	0.692574
0.479	0.694334
0.48	0.696053
0.481	0.697727
0.482	0.699347
0.483	0.700907
0.484	0.702401
0.485	0.703821
0.486	0.70516
