x	y
0.0045	0.66579
0.04047	0.66289
0.08767	0.66231
0.12573	0.68396
0.14523	0.70706
0.15543	0.69404
0.16454	0.67673
0.17426	0.65081
0.18393	0.6341
0.19126	0.63033
0.20306	0.62957
0.21479	0.63987
0.22478	0.65694
0.24036	0.68009
0.25424	0.70388
0.25902	0.91144
0.26417	0.9814
0.26769	0.95986
0.27758	0.49168
0.3	0.49939
0.30983	0.54165
0.3213	0.59065
0.33274	0.64333
0.34594	0.68555
0.36259	0.71606
0.38113	0.71522
0.39146	0.68315
0.4037	0.6185
0.41616	0.60361
0.43572	0.61873
0.46183	0.6614
0.47903	0.69436
0.49351	0.712
0.50931	0.70259
0.523	0.67109
0.54077	0.61866
0.56772	0.62202
0.59899	0.64928
0.61622	0.67793
0.62504	0.70178
0.64148	0.76362
0.64957	0.98096
0.65636	0.80705
0.65661	0.80173
0.65838	0.67434
0.66038	0.54348
0.66582	0.48629
0.67609	0.46282
0.71909	0.58515
0.73324	0.65254
0.75348	0.73399
0.75924	0.79596
0.76159	0.94765
0.77022	0.66744
0.7709	0.65623
0.7736	0.58263
0.77916	0.50824
0.78775	0.48418
0.79501	0.49085
0.8044	0.51346
0.81477	0.55879
0.82574	0.59919
0.84233	0.63707
0.85793	0.65654
0.87201	0.65145
0.88786	0.63406
0.89979	0.61487
0.91562	0.59932
0.93692	0.60704
0.9537	0.6185
0.96604	0.6202
0.97278	0.62073
