x	y
0	0.805237
0.001	0.805759
0.002	0.806319
0.003	0.806913
0.004	0.807532
0.005	0.808169
0.006	0.808819
0.007	0.809478
0.008	0.810141
0.009	0.810802
0.01	0.811452
0.011	0.812087
0.012	0.812701
0.013	0.813291
0.014	0.813858
0.015	0.814401
0.016	0.814926
0.017	0.815444
0.018	0.815968
0.019	0.816498
0.02	0.817063
0.021	0.817673
0.022	0.818338
0.023	0.819049
0.024	0.819793
0.025	0.820566
0.026	0.82137
0.027	0.822202
0.028	0.823046
0.029	0.823887
0.03	0.824726
0.031	0.825566
0.032	0.826416
0.033	0.827286
0.034	0.828191
0.035	0.82915
0.036	0.830171
0.037	0.831229
0.038	0.832298
0.039	0.83335
0.04	0.834364
0.041	0.835331
0.042	0.83624
0.043	0.837073
0.044	0.83778
0.045	0.838426
0.046	0.839006
0.047	0.83955
0.048	0.840084
0.049	0.840628
0.05	0.841208
0.051	0.84183
0.052	0.842457
0.053	0.84305
0.054	0.843567
0.055	0.843967
0.056	0.844212
0.057	0.84432
0.058	0.844353
0.059	0.844326
0.06	0.844243
0.061	0.844108
0.062	0.843925
0.063	0.843709
0.064	0.84346
0.065	0.843158
0.066	0.842815
0.067	0.84243
0.068	0.842001
0.069	0.841526
0.07	0.841003
0.071	0.840432
0.072	0.839813
0.073	0.839148
0.074	0.838447
0.075	0.837711
0.076	0.836944
0.077	0.836148
0.078	0.835328
0.079	0.834488
0.08	0.833629
0.081	0.832755
0.082	0.831873
0.083	0.830989
0.084	0.83011
0.085	0.829222
0.086	0.828311
0.087	0.827428
0.088	0.826545
0.089	0.82564
0.09	0.82472
0.091	0.823788
0.092	0.822849
0.093	0.821897
0.094	0.820917
0.095	0.819895
0.096	0.818818
0.097	0.817699
0.098	0.816599
0.099	0.81558
0.1	0.814695
0.101	0.813977
0.102	0.813425
0.103	0.813027
0.104	0.812765
0.105	0.812601
0.106	0.812514
0.107	0.812494
0.108	0.812525
0.109	0.812592
0.11	0.812689
0.111	0.812812
0.112	0.812955
0.113	0.813118
0.114	0.813297
0.115	0.813489
0.116	0.813693
0.117	0.813907
0.118	0.814128
0.119	0.814346
0.12	0.814577
0.121	0.814835
0.122	0.815126
0.123	0.815453
0.124	0.815817
0.125	0.816223
0.126	0.81667
0.127	0.81715
0.128	0.817642
0.129	0.818138
0.13	0.818653
0.131	0.819161
0.132	0.819666
0.133	0.82018
0.134	0.820692
0.135	0.821196
0.136	0.821688
0.137	0.822169
0.138	0.822636
0.139	0.823089
0.14	0.823527
0.141	0.823944
0.142	0.824331
0.143	0.82468
0.144	0.824983
0.145	0.825234
0.146	0.825403
0.147	0.825468
0.148	0.825384
0.149	0.825169
0.15	0.824846
0.151	0.824438
0.152	0.823969
0.153	0.823462
0.154	0.82294
0.155	0.82243
0.156	0.821935
0.157	0.821449
0.158	0.820967
0.159	0.820483
0.16	0.819993
0.161	0.819497
0.162	0.818994
0.163	0.818481
0.164	0.817942
0.165	0.817391
0.166	0.816825
0.167	0.816249
0.168	0.815672
0.169	0.8151
0.17	0.814542
0.171	0.814006
0.172	0.8135
0.173	0.813032
0.174	0.81261
0.175	0.81224
0.176	0.81193
0.177	0.811697
0.178	0.811531
0.179	0.811425
0.18	0.811374
0.181	0.81137
0.182	0.811403
0.183	0.811467
0.184	0.811552
0.185	0.811655
0.186	0.811773
0.187	0.811906
0.188	0.81205
0.189	0.812203
0.19	0.812364
0.191	0.812534
0.192	0.812724
0.193	0.812918
0.194	0.813123
0.195	0.813349
0.196	0.813592
0.197	0.813841
0.198	0.814113
0.199	0.814411
0.2	0.814738
0.201	0.815093
0.202	0.815473
0.203	0.815875
0.204	0.816299
0.205	0.816739
0.206	0.8172
0.207	0.817687
0.208	0.818182
0.209	0.81868
0.21	0.819179
0.211	0.819672
0.212	0.820158
0.213	0.820631
0.214	0.821088
0.215	0.82153
0.216	0.821957
0.217	0.822363
0.218	0.822743
0.219	0.82309
0.22	0.823398
0.221	0.823664
0.222	0.823895
