t	u	v	x	y
55.2197	-0.058038	0.0832717	0.0832717	0.0832717
55.3897	-0.0502523	0.0839197	0.0839197	0.0839197
55.5597	-0.0434377	0.0846126	0.0846126	0.0846126
55.8305	-0.0353264	0.0857905	0.0857905	0.0857905
56.1014	-0.0314891	0.0870273	0.0870273	0.0870273
56.3155	-0.0319405	0.0880181	0.0880181	0.0880181
56.5296	-0.0355033	0.0889938	0.0889938	0.0889938
56.7437	-0.0419385	0.0899308	0.0899308	0.0899308
56.9578	-0.0508139	0.0908086	0.0908086	0.0908086
57.1719	-0.0615756	0.0916103	0.0916103	0.0916103
57.4402	-0.0769664	0.0924889	0.0924889	0.0924889
57.7085	-0.0936964	0.0932117	0.0932117	0.0932117
57.9768	-0.11108	0.093769	0.093769	0.093769
58.245	-0.128597	0.0941571	0.0941571	0.0941571
58.5133	-0.145857	0.0943769	0.0943769	0.0943769
58.9244	-0.171143	0.0943985	0.0943985	0.0943985
59.3355	-0.194362	0.0940601	0.0940601	0.0940601
59.7467	-0.214953	0.0933963	0.0933963	0.0933963
60.1578	-0.232562	0.0924491	0.0924491	0.0924491
60.5689	-0.246974	0.0912644	0.0912644	0.0912644
61.0042	-0.258621	0.0898053	0.0898053	0.0898053
61.4395	-0.266509	0.0881931	0.0881931	0.0881931
61.8748	-0.270694	0.0864862	0.0864862	0.0864862
62.3101	-0.271294	0.0847419	0.0847419	0.0847419
62.67	-0.269174	0.0833114	0.0833114	0.0833114
63.0298	-0.26477	0.0819232	0.0819232	0.0819232
63.3896	-0.258192	0.0806063	0.0806063	0.0806063
63.7494	-0.24956	0.0793879	0.0793879	0.0793879
64.1092	-0.23894	0.0782944	0.0782944	0.0782944
64.6312	-0.220239	0.0769807	0.0769807	0.0769807
65.1531	-0.197895	0.0760533	0.0760533	0.0760533
65.6751	-0.172196	0.0755777	0.0755777	0.0755777
66.197	-0.143533	0.0756134	0.0756134	0.0756134
66.719	-0.112482	0.0762108	0.0762108	0.0762108
67.2409	-0.0800621	0.0774061	0.0774061	0.0774061
67.6744	-0.0537403	0.0788595	0.0788595	0.0788595
68.1078	-0.0305754	0.0807025	0.0807025	0.0807025
68.2431	-0.0246855	0.0813477	0.0813477	0.0813477
68.36	-0.0203441	0.0819266	0.0819266	0.0819266
68.4768	-0.0168086	0.0825219	0.0825219	0.0825219
68.5937	-0.0142161	0.08313	0.08313	0.08313
68.7106	-0.0126699	0.0837469	0.0837469	0.0837469
68.8274	-0.012239	0.0843681	0.0843681	0.0843681
69.074	-0.0150891	0.0856713	0.0856713	0.0856713
69.3206	-0.0226983	0.086928	0.086928	0.086928
69.5672	-0.0341349	0.0880992	0.0880992	0.0880992
69.8091	-0.0480116	0.0891372	0.0891372	0.0891372
70.051	-0.0635735	0.0900463	0.0900463	0.0900463
70.2929	-0.0801359	0.0908149	0.0908149	0.0908149
70.5348	-0.0971669	0.0914368	0.0914368	0.0914368
70.7767	-0.114242	0.0919098	0.0919098	0.0919098
71.1412	-0.139458	0.0923449	0.0923449	0.0923449
71.5056	-0.163342	0.0924571	0.0924571	0.0924571
71.87	-0.185448	0.0922666	0.0922666	0.0922666
72.2345	-0.20543	0.0917993	0.0917993	0.0917993
72.5989	-0.222986	0.0910856	0.0910856	0.0910856
73.0202	-0.239998	0.089997	0.089997	0.089997
73.4415	-0.253526	0.0886764	0.0886764	0.0886764
73.8629	-0.263335	0.0871789	0.0871789	0.0871789
74.2842	-0.269496	0.0855601	0.0855601	0.0855601
74.7055	-0.272118	0.0838746	0.0838746	0.0838746
75.0819	-0.271551	0.0823561	0.0823561	0.0823561
75.4583	-0.268354	0.0808633	0.0808633	0.0808633
75.8347	-0.262646	0.0794309	0.0794309	0.0794309
76.2111	-0.254537	0.0780922	0.0780922	0.0780922
76.5874	-0.244138	0.076879	0.076879	0.076879
77.1409	-0.224895	0.0753866	0.0753866	0.0753866
77.6944	-0.201229	0.0743222	0.0743222	0.0743222
78.2479	-0.17344	0.073771	0.073771	0.073771
78.8014	-0.141831	0.073812	0.073812	0.073812
79.3549	-0.106784	0.0745177	0.0745177	0.0745177
79.9084	-0.0689951	0.07595	0.07595	0.07595
80.0051	-0.0626077	0.076278	0.076278	0.076278
80.0383	-0.0603792	0.0763958	0.0763958	0.0763958
80.0715	-0.0580469	0.0765163	0.0765163	0.0765163
80.1047	-0.0557439	0.0766396	0.0766396	0.0766396
80.138	-0.0534674	0.0767657	0.0767657	0.0767657
80.1712	-0.0511731	0.0768945	0.0768945	0.0768945
80.2044	-0.0488771	0.077026	0.077026	0.077026
80.2481	-0.0458822	0.0772031	0.0772031	0.0772031
80.2918	-0.0429033	0.0773848	0.0773848	0.0773848
80.3354	-0.0399348	0.0775713	0.0775713	0.0775713
80.3791	-0.0369863	0.0777624	0.0777624	0.0777624
80.4228	-0.0340647	0.0779581	0.0779581	0.0779581
80.55	-0.0257282	0.0785542	0.0785542	0.0785542
80.6773	-0.0177534	0.0791877	0.0791877	0.0791877
80.8046	-0.010295	0.0798567	0.0798567	0.0798567
80.9318	-0.00356953	0.0805581	0.0805581	0.0805581
81.0591	0.00218884	0.0812883	0.0812883	0.0812883
81.1864	0.00672179	0.0820422	0.0820422	0.0820422
81.3264	0.00996099	0.0828913	0.0828913	0.0828913
81.4424	0.0110592	0.0836043	0.0836043	0.0836043
81.5585	0.0106148	0.0843186	0.0843186	0.0843186
81.6745	0.00862875	0.0850279	0.0850279	0.0850279
81.7689	0.00594005	0.0855967	0.0855967	0.0855967
81.8633	0.00238293	0.0861548	0.0861548	0.0861548
81.9577	-0.00194029	0.0866995	0.0866995	0.0866995
82.0521	-0.00692005	0.0872284	0.0872284	0.0872284
82.1465	-0.0124498	0.0877393	0.0877393	0.0877393
82.3469	-0.025585	0.088758	0.088758	0.088758
82.5473	-0.0400234	0.0896768	0.0896768	0.0896768
