t	u	v	x	y
232.637	1.0095	0.0900276	0.0900276	0.0900276
232.655	1.00877	0.090764	0.090764	0.090764
232.713	1.0063	0.0931971	0.0931971	0.0931971
232.811	1.0019	0.0973159	0.0973159	0.0973159
232.984	0.993425	0.104518	0.104518	0.104518
233.231	0.979096	0.114727	0.114727	0.114727
233.478	0.96092	0.124793	0.124793	0.124793
234.053	0.886425	0.147334	0.147334	0.147334
234.226	0.840054	0.153701	0.153701	0.153701
234.338	0.79144	0.157648	0.157648	0.157648
234.39	0.751976	0.159387	0.159387	0.159387
234.424	0.706151	0.160467	0.160467	0.160467
234.439	0.665232	0.160941	0.160941	0.160941
234.453	0.585072	0.161331	0.161331	0.161331
234.461	0.464875	0.161529	0.161529	0.161529
234.468	0.197655	0.161656	0.161656	0.161656
234.469	0.118197	0.161671	0.161671	0.161671
234.47	0.0365326	0.161682	0.161682	0.161682
234.472	-0.0510794	0.161691	0.161691	0.161691
234.474	-0.127422	0.161695	0.161695	0.161695
234.475	-0.174357	0.161696	0.161696	0.161696
234.477	-0.200147	0.161694	0.161694	0.161694
234.479	-0.212645	0.161691	0.161691	0.161691
234.481	-0.218428	0.161687	0.161687	0.161687
234.485	-0.222463	0.161679	0.161679	0.161679
234.488	-0.223603	0.161671	0.161671	0.161671
234.492	-0.223946	0.161663	0.161663	0.161663
234.503	-0.225048	0.161636	0.161636	0.161636
234.514	-0.226316	0.161611	0.161611	0.161611
234.537	-0.228686	0.161554	0.161554	0.161554
234.573	-0.232284	0.161463	0.161463	0.161463
234.759	-0.250265	0.160915	0.160915	0.160915
234.946	-0.266842	0.160253	0.160253	0.160253
235.364	-0.29911	0.158394	0.158394	0.158394
235.782	-0.324902	0.156098	0.156098	0.156098
236.342	-0.349803	0.152505	0.152505	0.152505
237.044	-0.366773	0.147462	0.147462	0.147462
237.685	-0.369919	0.142637	0.142637	0.142637
238.264	-0.363951	0.138308	0.138308	0.138308
238.843	-0.350706	0.134182	0.134182	0.134182
239.675	-0.320668	0.128891	0.128891	0.128891
240.507	-0.279458	0.124671	0.124671	0.124671
241.338	-0.228658	0.121832	0.121832	0.121832
242.85	-0.118511	0.121015	0.121015	0.121015
243.721	-0.0574224	0.123307	0.123307	0.123307
244.467	-0.0333844	0.126482	0.126482	0.126482
244.661	-0.0354768	0.12736	0.12736	0.12736
244.843	-0.0407947	0.128164	0.128164	0.128164
245.026	-0.04894	0.128923	0.128923	0.128923
245.377	-0.0704091	0.130196	0.130196	0.130196
245.727	-0.0965093	0.131165	0.131165	0.131165
246.201	-0.134555	0.131926	0.131926	0.131926
246.799	-0.181603	0.131964	0.131964	0.131964
247.396	-0.223794	0.131034	0.131034	0.131034
248.215	-0.27005	0.128437	0.128437	0.128437
249.034	-0.300901	0.124699	0.124699	0.124699
249.9	-0.316593	0.120016	0.120016	0.120016
250.512	-0.317784	0.11654	0.11654	0.11654
250.822	-0.315506	0.114792	0.114792	0.114792
251.131	-0.311432	0.113079	0.113079	0.113079
251.832	-0.296058	0.109437	0.109437	0.109437
252.532	-0.272989	0.106283	0.106283	0.106283
253.477	-0.23144	0.103112	0.103112	0.103112
254.667	-0.166075	0.101406	0.101406	0.101406
255.857	-0.0958459	0.102654	0.102654	0.102654
255.879	-0.0959093	0.102704	0.102704	0.102704
255.897	-0.0949637	0.102747	0.102747	0.102747
255.916	-0.094011	0.102791	0.102791	0.102791
255.956	-0.0919749	0.102887	0.102887	0.102887
255.996	-0.0899626	0.102986	0.102986	0.102986
256.162	-0.0820309	0.103429	0.103429	0.103429
256.328	-0.0749476	0.103918	0.103918	0.103918
256.725	-0.0627091	0.105227	0.105227	0.105227
257.121	-0.0589883	0.106652	0.106652	0.106652
257.536	-0.0654432	0.108127	0.108127	0.108127
257.97	-0.0820567	0.109485	0.109485	0.109485
258.404	-0.105384	0.110527	0.110527	0.110527
258.984	-0.141294	0.111299	0.111299	0.111299
259.71	-0.186355	0.111195	0.111195	0.111195
260.437	-0.225798	0.109974	0.109974	0.109974
261.199	-0.257746	0.107705	0.107705	0.107705
261.962	-0.278446	0.104712	0.104712	0.104712
262.818	-0.288055	0.100878	0.100878	0.100878
263.596	-0.284952	0.0973057	0.0973057	0.0973057
264.375	-0.271441	0.0939685	0.0939685	0.0939685
265.314	-0.243268	0.0906425	0.0906425	0.0906425
266.414	-0.19617	0.0882351	0.0882351	0.0882351
267.513	-0.138626	0.0879176	0.0879176	0.0879176
268.685	-0.077932	0.0901374	0.0901374	0.0901374
269.688	-0.0535179	0.0936755	0.0936755	0.0936755
269.956	-0.0557189	0.0946971	0.0946971	0.0946971
270.225	-0.061861	0.0956777	0.0956777	0.0956777
270.493	-0.0714116	0.0965821	0.0965821	0.0965821
270.943	-0.093055	0.0978519	0.0978519	0.0978519
271.394	-0.118703	0.0987337	0.0987337	0.0987337
271.985	-0.154016	0.0992384	0.0992384	0.0992384
272.718	-0.194999	0.0988462	0.0988462	0.0988462
273.45	-0.22895	0.0974582	0.0974582	0.0974582
274.304	-0.256874	0.0948747	0.0948747	0.0948747
275.158	-0.271119	0.0916417	0.0916417	0.0916417
275.949	-0.272418	0.0884328	0.0884328	0.0884328
276.676	-0.26387	0.085581	0.085581	0.085581
277.404	-0.247172	0.0830619	0.0830619	0.0830619
278.384	-0.213041	0.0805515	0.0805515	0.0805515
279.364	-0.167741	0.0794491	0.0794491	0.0794491
280.568	-0.102375	0.0805009	0.0805009	0.0805009
281.034	-0.0774542	0.0816811	0.0816811	0.0816811
281.501	-0.0559152	0.0832549	0.0832549	0.0832549
282.115	-0.0395794	0.0857654	0.0857654	0.0857654
282.612	-0.0418601	0.0879178	0.0879178	0.0879178
282.843	-0.0479254	0.0888788	0.0888788	0.0888788
283.074	-0.0566964	0.0897773	0.0897773	0.0897773
283.578	-0.0823254	0.0914309	0.0914309	0.0914309
284.082	-0.112668	0.0925695	0.0925695	0.0925695
284.723	-0.152221	0.0932048	0.0932048	0.0932048
285.502	-0.195837	0.0927971	0.0927971	0.0927971
286.28	-0.230507	0.0912832	0.0912832	0.0912832
287.137	-0.255973	0.0886791	0.0886791	0.0886791
287.995	-0.267386	0.0855055	0.0855055	0.0855055
288.797	-0.265771	0.0823999	0.0823999	0.0823999
289.544	-0.254317	0.0796884	0.0796884	0.0796884
290.291	-0.234174	0.0774038	0.0774038	0.0774038
291.413	-0.189475	0.075255	0.075255	0.075255
292.536	-0.130504	0.0752143	0.0752143	0.0752143
293.658	-0.0644474	0.0777372	0.0777372	0.0777372
294.055	-0.0433726	0.0792571	0.0792571	0.0792571
294.452	-0.0271276	0.0810472	0.0810472	0.0810472
294.849	-0.0195697	0.083012	0.083012	0.083012
295.203	-0.022474	0.0847924	0.0847924	0.0847924
295.391	-0.0276998	0.0857102	0.0857102	0.0857102
295.58	-0.0351274	0.0865848	0.0865848	0.0865848
295.802	-0.046069	0.0875391	0.0875391	0.0875391
296.056	-0.0607795	0.0885176	0.0885176	0.0885176
296.311	-0.0769545	0.089354	0.089354	0.089354
296.958	-0.120418	0.0907872	0.0907872	0.0907872
297.605	-0.162391	0.0912143	0.0912143	0.0912143
298.321	-0.202697	0.0906171	0.0906171	0.0906171
299.106	-0.236817	0.0889023	0.0889023	0.0889023
299.89	-0.258822	0.0863928	0.0863928	0.0863928
300.843	-0.269134	0.0827768	0.0827768	0.0827768
301.591	-0.265069	0.0798705	0.0798705	0.0798705
302.338	-0.251337	0.0772058	0.0772058	0.0772058
303.21	-0.224148	0.0747352	0.0747352	0.0747352
304.206	-0.179909	0.0731877	0.0731877	0.0731877
305.202	-0.123428	0.0734522	0.0734522	0.0734522
306.251	-0.0550411	0.0761006	0.0761006	0.0761006
306.735	-0.0245387	0.0781999	0.0781999	0.0781999
307.086	-0.00663322	0.0800282	0.0800282	0.0800282
307.363	0.00218385	0.081611	0.081611	0.081611
307.597	0.00420921	0.0829853	0.0829853	0.0829853
307.785	0.00177703	0.0840949	0.0840949	0.0840949
307.922	-0.00214777	0.0848814	0.0848814	0.0848814
308.059	-0.00765471	0.0856446	0.0856446	0.0856446
308.302	-0.0205793	0.0869276	0.0869276	0.0869276
308.653	-0.043714	0.0885478	0.0885478	0.0885478
309.004	-0.0694565	0.0898563	0.0898563	0.0898563
309.44	-0.10231	0.0910193	0.0910193	0.0910193
309.876	-0.134307	0.0916712	0.0916712	0.0916712
310.406	-0.170252	0.0918127	0.0918127	0.0918127
311.03	-0.206717	0.0911598	0.0911598	0.0911598
311.654	-0.235743	0.089769	0.089769	0.089769
312.512	-0.262294	0.0869792	0.0869792	0.0869792
313.37	-0.273369	0.0836086	0.0836086	0.0836086
314.228	-0.269768	0.0801254	0.0801254	0.0801254
315.192	-0.249838	0.0766164	0.0766164	0.0766164
316.261	-0.210187	0.0738656	0.0738656	0.0738656
317.331	-0.154051	0.0729641	0.0729641	0.0729641
318.635	-0.0658287	0.0752368	0.0752368	0.0752368
319.097	-0.0310135	0.077091	0.077091	0.077091
319.378	-0.0099734	0.0785002	0.0785002	0.0785002
319.522	0.000367128	0.0793083	0.0793083	0.0793083
319.667	0.0100264	0.0801685	0.0801685	0.0801685
319.896	0.0228625	0.0816302	0.0816302	0.0816302
320.126	0.0304004	0.0831781	0.0831781	0.0831781
320.381	0.0296496	0.0849315	0.0849315	0.0849315
320.57	0.0228389	0.0861962	0.0861962	0.0861962
320.722	0.01436	0.0871791	0.0871791	0.0871791
320.844	0.00629875	0.0879258	0.0879258	0.0879258
320.925	0.000508885	0.088399	0.088399	0.088399
320.964	-0.0024136	0.0886233	0.0886233	0.0886233
321.036	-0.00793638	0.0890247	0.0890247	0.0890247
321.141	-0.0162534	0.0895833	0.0895833	0.0895833
321.313	-0.0303834	0.0904306	0.0904306	0.0904306
321.552	-0.0505442	0.091461	0.091461	0.091461
321.792	-0.0708327	0.0923169	0.0923169	0.0923169
322.39	-0.120011	0.0937032	0.0937032	0.0937032
322.988	-0.164653	0.0940746	0.0940746	0.0940746
323.679	-0.208224	0.0933983	0.0933983	0.0933983
324.461	-0.245525	0.0914834	0.0914834	0.0914834
325.244	-0.269291	0.0887065	0.0887065	0.0887065
326.194	-0.279934	0.0847316	0.0847316	0.0847316
326.873	-0.276112	0.081827	0.081827	0.081827
327.552	-0.263614	0.0791234	0.0791234	0.0791234
328.385	-0.237465	0.0763815	0.0763815	0.0763815
329.37	-0.192351	0.07439	0.07439	0.07439
330.356	-0.132847	0.0742561	0.0742561	0.0742561
331.618	-0.0361021	0.0776024	0.0776024	0.0776024
332.08	0.00452783	0.0799964	0.0799964	0.0799964
332.542	0.0450575	0.0830721	0.0830721	0.0830721
332.699	0.0565319	0.0842655	0.0842655	0.0842655
332.856	0.063823	0.0855134	0.0855134	0.0855134
333.013	0.0635402	0.0867826	0.0867826	0.0867826
333.179	0.0545565	0.0880953	0.0880953	0.0880953
333.345	0.0410679	0.0893385	0.0893385	0.0893385
333.544	0.0228952	0.0907189	0.0907189	0.0907189
333.728	0.00555214	0.0918692	0.0918692	0.0918692
333.911	-0.0119617	0.0929045	0.0929045	0.0929045
334.203	-0.0397537	0.0943156	0.0943156	0.0943156
334.605	-0.0769111	0.095782	0.095782	0.095782
335.006	-0.112248	0.0967241	0.0967241	0.0967241
335.834	-0.176861	0.0971557	0.0971557	0.0971557
336.662	-0.227657	0.0958592	0.0958592	0.0958592
337.493	-0.262811	0.0932688	0.0932688	0.0932688
338.327	-0.282048	0.0898525	0.0898525	0.0898525
339.161	-0.285642	0.0860949	0.0860949	0.0860949
339.995	-0.275044	0.0824479	0.0824479	0.0824479
340.949	-0.247728	0.0789189	0.0789189	0.0789189
341.904	-0.205289	0.0765935	0.0765935	0.0765935
342.858	-0.14872	0.0759695	0.0759695	0.0759695
344.222	-0.0430483	0.0789953	0.0789953	0.0789953
344.632	-0.00476145	0.0809963	0.0809963	0.0809963
345.041	0.0376035	0.0835902	0.0835902	0.0835902
345.307	0.069102	0.0856306	0.0856306	0.0856306
345.43	0.0870071	0.0866815	0.0866815	0.0866815
345.512	0.10479	0.0874397	0.0874397	0.0874397
345.555	0.122553	0.0878597	0.0878597	0.0878597
345.58	0.144517	0.0881177	0.0881177	0.0881177
345.595	0.174189	0.0882901	0.0882901	0.0882901
345.605	0.215988	0.0884159	0.0884159	0.0884159
345.612	0.287219	0.0885289	0.0885289	0.0885289
345.618	0.405865	0.0886333	0.0886333	0.0886333
345.623	0.61932	0.0887562	0.0887562	0.0887562
345.627	0.812775	0.0888668	0.0888668	0.0888668
345.63	0.947679	0.0889991	0.0889991	0.0889991
345.634	0.993161	0.0891285	0.0891285	0.0891285
345.636	1.00578	0.0892464	0.0892464	0.0892464
345.64	1.0096	0.0893857	0.0893857	0.0893857
345.643	1.01028	0.0895458	0.0895458	0.0895458
345.647	1.0104	0.089706	0.089706	0.089706
345.663	1.00985	0.0903855	0.0903855	0.0903855
345.68	1.00918	0.0910645	0.0910645	0.0910645
345.741	1.0066	0.0936695	0.0936695	0.0936695
345.803	1.00391	0.0962685	0.0962685	0.0962685
345.989	0.995211	0.103994	0.103994	0.103994
346.095	0.989664	0.108416	0.108416	0.108416
346.183	0.984733	0.112032	0.112032	0.112032
346.358	0.973613	0.119223	0.119223	0.119223
346.621	0.952595	0.129863	0.129863	0.129863
346.884	0.923192	0.140268	0.140268	0.140268
347.252	0.850035	0.154173	0.154173	0.154173
347.422	0.773016	0.160138	0.160138	0.160138
347.472	0.719788	0.161805	0.161805	0.161805
347.488	0.689668	0.162281	0.162281	0.162281
347.503	0.632727	0.162734	0.162734	0.162734
347.513	0.549128	0.162999	0.162999	0.162999
347.519	0.434233	0.163139	0.163139	0.163139
347.524	0.216167	0.163234	0.163234	0.163234
347.525	0.139322	0.16325	0.16325	0.16325
347.527	0.0586601	0.163262	0.163262	0.163262
347.528	-0.0279617	0.163272	0.163272	0.163272
347.53	-0.106193	0.163277	0.163277	0.163277
347.531	-0.158775	0.163279	0.163279	0.163279
347.533	-0.191603	0.163278	0.163278	0.163278
347.535	-0.209162	0.163275	0.163275	0.163275
347.537	-0.217073	0.163271	0.163271	0.163271
347.54	-0.221292	0.163265	0.163265	0.163265
347.543	-0.223051	0.163257	0.163257	0.163257
347.547	-0.223702	0.16325	0.16325	0.16325
347.55	-0.22413	0.163242	0.163242	0.163242
347.558	-0.224987	0.163223	0.163223	0.163223
347.566	-0.225734	0.163204	0.163204	0.163204
347.574	-0.22658	0.163185	0.163185	0.163185
347.592	-0.228365	0.163142	0.163142	0.163142
347.61	-0.230144	0.163098	0.163098	0.163098
347.658	-0.235014	0.16297	0.16297	0.16297
347.739	-0.242786	0.162742	0.162742	0.162742
347.923	-0.259612	0.162138	0.162138	0.162138
348.151	-0.278707	0.161239	0.161239	0.161239
348.38	-0.295833	0.16019	0.16019	0.16019
348.932	-0.329351	0.157143	0.157143	0.157143
349.483	-0.352313	0.153536	0.153536	0.153536
350.178	-0.367744	0.1485	0.1485	0.1485
350.73	-0.370253	0.144336	0.144336	0.144336
350.994	-0.368621	0.142345	0.142345	0.142345
351.258	-0.365452	0.140377	0.140377	0.140377
351.862	-0.352599	0.136033	0.136033	0.136033
352.466	-0.332759	0.132046	0.132046	0.132046
353.333	-0.293709	0.127231	0.127231	0.127231
354.464	-0.227053	0.12309	0.12309	0.12309
355.594	-0.147035	0.121952	0.121952	0.121952
356.643	-0.0732552	0.123861	0.123861	0.123861
356.927	-0.0578478	0.124832	0.124832	0.124832
357.212	-0.0470012	0.125937	0.125937	0.125937
357.541	-0.0424968	0.127312	0.127312	0.127312
357.915	-0.0492697	0.128863	0.128863	0.128863
358.289	-0.0669256	0.130247	0.130247	0.130247
358.761	-0.0986567	0.131569	0.131569	0.131569
359.232	-0.134788	0.132308	0.132308	0.132308
359.897	-0.185358	0.132302	0.132302	0.132302
360.755	-0.241989	0.130613	0.130613	0.130613
361.613	-0.283746	0.127394	0.127394	0.127394
362.488	-0.308983	0.123051	0.123051	0.123051
363.38	-0.317158	0.118087	0.118087	0.118087
363.97	-0.313588	0.114773	0.114773	0.114773
364.561	-0.303647	0.111604	0.111604	0.111604
365.392	-0.280044	0.107631	0.107631	0.107631
366.465	-0.235569	0.103809	0.103809	0.103809
367.537	-0.179097	0.101951	0.101951	0.101951
368.762	-0.1095	0.10265	0.10265	0.10265
369.772	-0.0690269	0.105316	0.105316	0.105316
370.44	-0.0677292	0.107571	0.107571	0.107571
371.012	-0.0857499	0.109312	0.109312	0.109312
371.584	-0.115448	0.110549	0.110549	0.110549
372.262	-0.156353	0.111143	0.111143	0.111143
373.048	-0.202123	0.11059	0.11059	0.11059
373.833	-0.240114	0.108839	0.108839	0.108839
374.684	-0.269045	0.10591	0.10591	0.10591
375.534	-0.284063	0.102307	0.102307	0.102307
376.328	-0.285792	0.0987055	0.0987055	0.0987055
377.068	-0.277453	0.095448	0.095448	0.095448
377.807	-0.260546	0.0925289	0.0925289	0.0925289
378.913	-0.221424	0.0892529	0.0892529	0.0892529
380.02	-0.16922	0.0878107	0.0878107	0.0878107
381.126	-0.110924	0.0886003	0.0886003	0.0886003
382.279	-0.0638928	0.0917145	0.0917145	0.0917145
382.899	-0.0591011	0.0939501	0.0939501	0.0939501
383.199	-0.0640074	0.0950165	0.0950165	0.0950165
383.498	-0.0731992	0.0960061	0.0960061	0.0960061
383.892	-0.0902731	0.0971213	0.0971213	0.0971213
384.38	-0.116274	0.0981235	0.0981235	0.0981235
384.867	-0.144406	0.0986456	0.0986456	0.0986456
385.728	-0.191963	0.0983809	0.0983809	0.0983809
386.438	-0.224825	0.0971303	0.0971303	0.0971303
387.147	-0.249392	0.0951433	0.0951433	0.0951433
387.979	-0.266589	0.092176	0.092176	0.092176
388.934	-0.270646	0.0883933	0.0883933	0.0883933
389.716	-0.262538	0.0853703	0.0853703	0.0853703
390.498	-0.244744	0.0827132	0.0827132	0.0827132
391.429	-0.212748	0.0803752	0.0803752	0.0803752
392.511	-0.163278	0.0792452	0.0792452	0.0792452
393.593	-0.105835	0.0802196	0.0802196	0.0802196
394.35	-0.0679155	0.0822238	0.0822238	0.0822238
394.718	-0.0537987	0.0835407	0.0835407	0.0835407
395.086	-0.04502	0.085011	0.085011	0.085011
395.648	-0.0457408	0.0873592	0.0873592	0.0873592
396.113	-0.059449	0.0891742	0.0891742	0.0891742
396.578	-0.0816154	0.0906829	0.0906829	0.0906829
397.236	-0.119799	0.0920988	0.0920988	0.0920988
398.085	-0.16992	0.0925572	0.0925572	0.0925572
398.935	-0.212769	0.0915736	0.0915736	0.0915736
400	-0.249717	0.0887772	0.0887772	0.0887772
