x	y
3.89354708291585e-003	3.05188299018389e-001
2.21885727343724e-002	3.07391838241387e-001
3.20297923525261e-002	3.22097166662900e-001
3.76271586523129e-002	3.41816017658448e-001
4.37280116919415e-002	3.61252363625406e-001
5.56020119380347e-002	3.76202529738363e-001
7.11799670034127e-002	3.65245101362804e-001
8.36692004228786e-002	3.51033215057895e-001
9.58972736381374e-002	3.36275152364379e-001
1.09915800945701e-001	3.22590608779503e-001
1.25751149481572e-001	3.11904385231390e-001
1.42452846771784e-001	3.08906065194627e-001
1.58010712590684e-001	3.15000640344731e-001
1.72375779399984e-001	3.26613480386618e-001
1.85510379862539e-001	3.40994869708681e-001
1.97388146842347e-001	3.56220007382798e-001
2.09512007091504e-001	3.70891435200880e-001
2.24134467371297e-001	3.82775480070212e-001
2.80267588763080e-001	2.95308156485185e-001
2.95374702114142e-001	3.05534838520126e-001
3.04481408657963e-001	3.22176268070905e-001
3.15840621963071e-001	3.36584024528970e-001
3.29456108763180e-001	3.49033079455481e-001
3.42833035761370e-001	3.62585787360348e-001
3.55210522747305e-001	3.77253448444716e-001
3.68572382810636e-001	3.89706270104941e-001
3.86147962322618e-001	3.94945796701848e-001
4.00015820281601e-001	3.70262390670554e-001
4.01925554274866e-001	3.43006305512238e-001
4.15316292630009e-001	3.20530205437657e-001
4.31091373426447e-001	3.05444436910977e-001
4.42402874771171e-001	2.97850701742491e-001
4.58550862205347e-001	3.09987117770696e-001
4.72416209008520e-001	3.22157434402332e-001
4.86552760639139e-001	3.54125703437521e-001
4.98135466811309e-001	3.66329920672588e-001
5.18950437317784e-001	3.85822767645264e-001
5.32646281103804e-001	3.85619364024680e-001
5.46138721269239e-001	3.70567496101431e-001
5.52681537731372e-001	3.48193097837141e-001
5.68456618527810e-001	3.33107329310462e-001
5.79768119872534e-001	3.25513594141976e-001
5.88796980586254e-001	3.17953759576920e-001
6.00142382534409e-001	3.12834768458879e-001
6.20855651230592e-001	3.24903383280222e-001
6.39455782312925e-001	3.49379618957217e-001
6.46507107826519e-001	3.64126381449590e-001
6.60304653422831e-001	3.71347209980338e-001
6.71751757181278e-001	3.73652451013628e-001
6.80678916084706e-001	3.58668384297241e-001
6.87357334960562e-001	3.46192962234728e-001
6.96250593260560e-001	3.28734151467896e-001
7.00680272108844e-001	3.18767374059258e-001
7.11991773453567e-001	3.11173638890772e-001
7.18839695346577e-001	3.11071937080480e-001
7.25721517843018e-001	3.13444979320632e-001
7.34919881573892e-001	3.18258865007797e-001
7.41835604673763e-001	3.23106651298393e-001
7.46468687142631e-001	3.27988338192420e-001
7.53486112052795e-001	3.40260356634348e-001
7.58153095125093e-001	3.47616787578819e-001
7.65102718828395e-001	3.54939317919859e-001
7.69769701900694e-001	3.62295748864330e-001
7.74436684972993e-001	3.69652179808801e-001
7.81488010486587e-001	3.84398942301173e-001
7.90754175424323e-001	3.94162316089226e-001
7.97703799127624e-001	4.01484846430266e-001
8.06664858634484e-001	3.88975523764323e-001
8.08879698058625e-001	3.83992135060004e-001
8.17772956358623e-001	3.66533324293172e-001
8.19818292765611e-001	3.49176215336633e-001
8.24281872217326e-001	3.41684181978439e-001
8.33175130517323e-001	3.24225371211608e-001
8.39717946979456e-001	3.01850972947318e-001
8.48746807693177e-001	2.94291138382263e-001
8.53244287748322e-001	2.89273849074514e-001
8.55526928379325e-001	2.89239948471083e-001
8.60126110244762e-001	2.91646891314665e-001
8.64725292110200e-001	2.94053834158248e-001
8.71607114606640e-001	2.96426876398400e-001
8.76240197075508e-001	3.01308563292427e-001
8.87924605057970e-001	3.20937012678826e-001
8.94975930571564e-001	3.35683775171198e-001
8.99575112437001e-001	3.38090718014781e-001
9.04208194905869e-001	3.42972404908807e-001
9.11090017402310e-001	3.45345447148959e-001
9.27102402422763e-001	3.47582886975388e-001
9.33950324315773e-001	3.47481185165096e-001
9.47747869912084e-001	3.54702013695844e-001
9.56912333039528e-001	3.57041155332565e-001
9.68257734987683e-001	3.51922164214523e-001
9.75071756277262e-001	3.49345718353787e-001
9.84100616990982e-001	3.41785883788731e-001
9.88530295839266e-001	3.31819106380094e-001
9.90812936470269e-001	3.31785205776663e-001
9.93027775894411e-001	3.26801817072344e-001
