x	y
0	0.409401
0.001	0.410284
0.002	0.411197
0.003	0.412134
0.004	0.41309
0.005	0.41406
0.006	0.415038
0.007	0.41602
0.008	0.416998
0.009	0.41797
0.01	0.418928
0.011	0.419867
0.012	0.420784
0.013	0.421672
0.014	0.422528
0.015	0.423346
0.016	0.424122
0.017	0.424852
0.018	0.425532
0.019	0.426159
0.02	0.426729
0.021	0.42724
0.022	0.427688
0.023	0.428071
0.024	0.428387
0.025	0.428635
0.026	0.428812
0.027	0.428919
0.028	0.428953
0.029	0.428916
0.03	0.428806
0.031	0.428624
0.032	0.428371
0.033	0.428048
0.034	0.427656
0.035	0.427196
0.036	0.42667
0.037	0.426081
0.038	0.425431
0.039	0.424723
0.04	0.423959
0.041	0.423143
0.042	0.422278
0.043	0.421367
0.044	0.420414
0.045	0.419424
0.046	0.4184
0.047	0.417346
0.048	0.416267
0.049	0.415166
0.05	0.414049
0.051	0.41292
0.052	0.411782
0.053	0.410642
0.054	0.409502
0.055	0.408368
0.056	0.407245
0.057	0.406136
0.058	0.405045
0.059	0.403978
0.06	0.402939
0.061	0.40193
0.062	0.400957
0.063	0.400024
0.064	0.399133
0.065	0.398288
0.066	0.397494
0.067	0.396752
0.068	0.396066
0.069	0.395439
0.07	0.394873
0.071	0.394371
0.072	0.393935
0.073	0.393566
0.074	0.393267
0.075	0.393039
0.076	0.392884
0.077	0.392801
0.078	0.392793
0.079	0.392859
0.08	0.393
0.081	0.393215
0.082	0.393505
0.083	0.393868
0.084	0.394305
0.085	0.394814
0.086	0.395393
0.087	0.396041
0.088	0.396756
0.089	0.397537
0.09	0.39838
0.091	0.399283
0.092	0.400244
0.093	0.401259
0.094	0.402325
0.095	0.403439
0.096	0.404596
0.097	0.405794
0.098	0.407028
0.099	0.408293
0.1	0.409586
0.101	0.410902
0.102	0.412236
0.103	0.413584
0.104	0.41494
0.105	0.416301
0.106	0.41766
0.107	0.419013
0.108	0.420354
0.109	0.42168
0.11	0.422984
0.111	0.424262
0.112	0.425509
0.113	0.426721
0.114	0.427891
0.115	0.429016
0.116	0.430092
0.117	0.431114
0.118	0.432078
0.119	0.43298
0.12	0.433817
0.121	0.434585
0.122	0.435281
0.123	0.435902
0.124	0.436447
0.125	0.436912
0.126	0.437295
0.127	0.437596
0.128	0.437813
0.129	0.437946
0.13	0.437993
0.131	0.437956
0.132	0.437834
0.133	0.437627
0.134	0.437339
0.135	0.436969
0.136	0.436519
0.137	0.435993
0.138	0.435392
0.139	0.434721
0.14	0.433981
0.141	0.433177
0.142	0.432313
0.143	0.431393
0.144	0.430422
0.145	0.429404
0.146	0.428345
0.147	0.427251
0.148	0.426125
0.149	0.424975
0.15	0.423806
0.151	0.422623
0.152	0.421433
0.153	0.420241
0.154	0.419054
0.155	0.417877
0.156	0.416716
0.157	0.415577
0.158	0.414465
0.159	0.413386
0.16	0.412345
0.161	0.411347
0.162	0.410396
0.163	0.409498
0.164	0.408655
0.165	0.407873
0.166	0.407153
0.167	0.4065
0.168	0.405916
0.169	0.405403
0.17	0.404964
0.171	0.404598
0.172	0.404308
0.173	0.404093
0.174	0.403954
0.175	0.40389
0.176	0.4039
0.177	0.403983
0.178	0.404137
0.179	0.404359
0.18	0.404648
0.181	0.405
0.182	0.405411
0.183	0.405878
0.184	0.406397
0.185	0.406963
0.186	0.407571
0.187	0.408217
0.188	0.408895
0.189	0.4096
0.19	0.410326
0.191	0.411068
0.192	0.411821
0.193	0.412577
0.194	0.413332
0.195	0.41408
0.196	0.414815
0.197	0.415531
0.198	0.416224
0.199	0.416888
0.2	0.417518
0.201	0.418109
0.202	0.418657
0.203	0.419158
0.204	0.419608
0.205	0.420003
0.206	0.420341
0.207	0.420619
0.208	0.420833
0.209	0.420984
0.21	0.421069
0.211	0.421087
0.212	0.421039
0.213	0.420923
0.214	0.420741
0.215	0.420494
0.216	0.420182
0.217	0.419809
0.218	0.419375
0.219	0.418884
0.22	0.418339
0.221	0.417744
0.222	0.417102
0.223	0.416417
0.224	0.415695
0.225	0.414938
0.226	0.414154
0.227	0.413347
0.228	0.412521
0.229	0.411684
0.23	0.41084
0.231	0.409995
0.232	0.409154
0.233	0.408324
0.234	0.40751
0.235	0.406717
0.236	0.405951
0.237	0.405218
0.238	0.404521
0.239	0.403867
0.24	0.403259
0.241	0.402703
0.242	0.402201
0.243	0.401757
0.244	0.401376
0.245	0.401059
0.246	0.400809
0.247	0.400628
0.248	0.400518
0.249	0.400481
0.25	0.400516
0.251	0.400624
0.252	0.400806
0.253	0.40106
0.254	0.401385
0.255	0.401781
0.256	0.402245
0.257	0.402775
0.258	0.403369
0.259	0.404023
0.26	0.404734
0.261	0.405498
0.262	0.406312
0.263	0.407171
0.264	0.408071
0.265	0.409008
0.266	0.409975
0.267	0.410969
0.268	0.411985
0.269	0.413016
0.27	0.414058
0.271	0.415105
0.272	0.416153
0.273	0.417196
0.274	0.418229
0.275	0.419246
0.276	0.420244
0.277	0.421217
0.278	0.422161
0.279	0.423072
0.28	0.423945
0.281	0.424777
0.282	0.425564
0.283	0.426303
0.284	0.426991
0.285	0.427626
0.286	0.428205
0.287	0.428726
0.288	0.429188
0.289	0.42959
0.29	0.42993
0.291	0.430209
0.292	0.430426
0.293	0.430581
0.294	0.430675
0.295	0.430708
0.296	0.430682
0.297	0.430598
0.298	0.430458
0.299	0.430263
0.3	0.430016
0.301	0.429719
0.302	0.429374
0.303	0.428985
0.304	0.428554
0.305	0.428085
0.306	0.427579
0.307	0.427041
0.308	0.426474
0.309	0.425881
0.31	0.425265
0.311	0.42463
0.312	0.423979
0.313	0.423314
0.314	0.42264
0.315	0.421959
0.316	0.421274
0.317	0.420589
0.318	0.419905
0.319	0.419225
0.32	0.418553
0.321	0.417889
0.322	0.417237
0.323	0.416598
0.324	0.415974
0.325	0.415367
0.326	0.414778
0.327	0.414209
0.328	0.41366
0.329	0.413133
0.33	0.412629
0.331	0.412147
0.332	0.411689
0.333	0.411256
0.334	0.410847
0.335	0.410462
0.336	0.410102
