x	y
0.355	0.77933
0.356	0.773545
0.357	0.767662
0.358	0.762014
0.359	0.756936
0.36	0.752736
0.361	0.749655
0.362	0.747922
0.363	0.747764
0.364	0.749239
0.365	0.751977
0.366	0.75547
0.367	0.759204
0.368	0.762666
0.369	0.765492
0.37	0.767684
0.371	0.769359
0.372	0.770644
0.373	0.771997
0.374	0.7746
0.375	0.779899
0.376	0.788758
0.377	0.801422
0.378	0.817851
0.379	0.837078
0.38	0.857906
0.381	0.879136
0.382	0.899572
0.383	0.918016
0.384	0.93327
0.385	0.944133
0.386	0.9494
0.387	0.947868
0.388	0.938396
0.389	0.920031
0.39	0.892546
0.391	0.85676
0.392	0.814947
0.393	0.769661
0.394	0.723554
0.395	0.679849
0.396	0.640646
0.397	0.607383
0.398	0.581494
0.399	0.564149
0.4	0.554522
0.401	0.550499
0.402	0.550045
0.403	0.551767
0.404	0.554682
0.405	0.558432
0.406	0.562765
0.407	0.567426
0.408	0.572179
0.409	0.57692
0.41	0.581623
0.411	0.58626
0.412	0.590803
0.413	0.595227
0.414	0.599512
0.415	0.603662
0.416	0.607695
0.417	0.611632
0.418	0.615495
0.419	0.619297
0.42	0.623052
0.421	0.62677
0.422	0.630464
0.423	0.634161
0.424	0.637913
0.425	0.641771
0.426	0.645825
0.427	0.650323
0.428	0.655554
0.429	0.661811
0.43	0.669442
0.431	0.678932
0.432	0.690786
0.433	0.705405
0.434	0.722017
0.435	0.73893
0.436	0.754141
0.437	0.766111
0.438	0.774684
0.439	0.780059
0.44	0.78283
0.441	0.783696
0.442	0.783269
0.443	0.781909
0.444	0.77994
0.445	0.777682
0.446	0.775453
0.447	0.773426
0.448	0.771629
0.449	0.770087
0.45	0.768863
0.451	0.768108
0.452	0.76799
0.453	0.768676
0.454	0.770301
0.455	0.772953
0.456	0.776598
0.457	0.780819
0.458	0.785114
0.459	0.788982
0.46	0.79209
0.461	0.794396
0.462	0.79605
0.463	0.797223
0.464	0.798086
0.465	0.798793
0.466	0.799434
0.467	0.800035
0.468	0.800603
0.469	0.801144
0.47	0.801666
0.471	0.802173
0.472	0.802672
0.473	0.803166
0.474	0.803656
0.475	0.804145
0.476	0.804634
0.477	0.805123
0.478	0.805615
0.479	0.806112
0.48	0.806614
0.481	0.807126
0.482	0.807648
0.483	0.808184
0.484	0.808743
0.485	0.809335
0.486	0.80997
0.487	0.810656
0.488	0.811396
0.489	0.812164
0.49	0.812922
0.491	0.813632
0.492	0.814255
0.493	0.814751
0.494	0.815065
0.495	0.815139
0.496	0.814936
0.497	0.814427
0.498	0.813587
0.499	0.812437
0.5	0.811045
0.501	0.809514
0.502	0.807964
0.503	0.806518
0.504	0.805293
0.505	0.804395
0.506	0.803898
0.507	0.803835
0.508	0.804215
0.509	0.805006
0.51	0.806169
0.511	0.807633
0.512	0.809327
0.513	0.811179
0.514	0.813116
0.515	0.815068
0.516	0.81697
0.517	0.818767
0.518	0.820433
0.519	0.821968
0.52	0.823382
0.521	0.824685
0.522	0.825887
0.523	0.826996
0.524	0.828023
0.525	0.82898
0.526	0.829878
0.527	0.83073
0.528	0.831545
0.529	0.83233
0.53	0.833086
0.531	0.833812
0.532	0.834509
0.533	0.835178
0.534	0.835818
0.535	0.83643
0.536	0.837013
0.537	0.837566
0.538	0.83809
0.539	0.838584
0.54	0.839049
0.541	0.839484
0.542	0.83989
0.543	0.840269
0.544	0.840619
0.545	0.840942
0.546	0.841239
0.547	0.841509
0.548	0.841754
0.549	0.841975
0.55	0.842173
0.551	0.842349
0.552	0.842502
0.553	0.842634
0.554	0.842744
0.555	0.842832
0.556	0.8429
0.557	0.842947
0.558	0.842972
0.559	0.842975
0.56	0.842954
0.561	0.84291
0.562	0.842841
0.563	0.842745
0.564	0.84262
0.565	0.842462
0.566	0.842268
0.567	0.842033
0.568	0.841753
0.569	0.841422
0.57	0.841034
0.571	0.840583
0.572	0.84006
0.573	0.839462
0.574	0.83878
0.575	0.838012
0.576	0.837154
0.577	0.836206
0.578	0.83517
0.579	0.834059
0.58	0.832895
0.581	0.831702
0.582	0.830503
0.583	0.829321
0.584	0.828176
0.585	0.827082
0.586	0.826047
0.587	0.825076
0.588	0.824168
0.589	0.823322
0.59	0.822537
0.591	0.821808
0.592	0.821129
0.593	0.820496
0.594	0.819902
0.595	0.819343
0.596	0.818817
0.597	0.818324
0.598	0.817861
0.599	0.817429
0.6	0.817026
0.601	0.816653
0.602	0.816312
0.603	0.816006
0.604	0.815745
0.605	0.81554
0.606	0.815403
0.607	0.815345
0.608	0.815377
0.609	0.815513
0.61	0.815766
0.611	0.816148
0.612	0.816664
0.613	0.817308
0.614	0.818073
0.615	0.818951
0.616	0.819918
0.617	0.820939
0.618	0.821981
0.619	0.823008
0.62	0.824002
0.621	0.824953
0.622	0.825864
0.623	0.826736
0.624	0.827573
0.625	0.828376
0.626	0.829148
0.627	0.82989
0.628	0.830603
0.629	0.831288
0.63	0.831945
0.631	0.832572
0.632	0.833168
0.633	0.833732
0.634	0.834262
0.635	0.834753
0.636	0.835203
0.637	0.835608
0.638	0.835965
0.639	0.836271
0.64	0.836523
0.641	0.836717
0.642	0.836851
0.643	0.836923
0.644	0.83693
0.645	0.836873
0.646	0.836754
0.647	0.836577
0.648	0.836348
0.649	0.836071
0.65	0.835753
0.651	0.835398
0.652	0.835011
0.653	0.834599
0.654	0.834167
0.655	0.833721
0.656	0.833269
0.657	0.832815
0.658	0.832366
0.659	0.83192
0.66	0.831478
0.661	0.831036
0.662	0.830585
0.663	0.830112
0.664	0.829604
0.665	0.829049
0.666	0.828435
0.667	0.827749
0.668	0.826988
0.669	0.826165
0.67	0.825308
0.671	0.824447
0.672	0.823611
0.673	0.822829
0.674	0.822126
0.675	0.821512
0.676	0.820984
0.677	0.820535
0.678	0.820158
0.679	0.81984
0.68	0.819573
0.681	0.81935
0.682	0.819168
0.683	0.819022
0.684	0.81891
0.685	0.818833
0.686	0.818791
0.687	0.818785
0.688	0.818816
0.689	0.818886
0.69	0.818996
0.691	0.819147
0.692	0.81934
0.693	0.819577
0.694	0.819857
0.695	0.820181
0.696	0.820551
0.697	0.820972
0.698	0.821456
0.699	0.822017
0.7	0.822667
0.701	0.823422
0.702	0.824291
0.703	0.825286
0.704	0.826417
0.705	0.82769
0.706	0.829062
0.707	0.830435
0.708	0.831712
0.709	0.832802
0.71	0.833666
