x	y
0	0.0236123
0.001	0.0248482
0.002	0.0261192
0.003	0.0274295
0.004	0.0287828
0.005	0.0301822
0.006	0.0316301
0.007	0.0331277
0.008	0.0346749
0.009	0.0362714
0.01	0.0379167
0.011	0.0396105
0.012	0.0413512
0.013	0.0431361
0.014	0.044961
0.015	0.0468208
0.016	0.0487102
0.017	0.0506228
0.018	0.0525526
0.019	0.0544936
0.02	0.0564416
0.021	0.0583929
0.022	0.0603442
0.023	0.0622935
0.024	0.0642404
0.025	0.0661861
0.026	0.0681322
0.027	0.0700803
0.028	0.0720324
0.029	0.0739927
0.03	0.0759654
0.031	0.0779548
0.032	0.0799649
0.033	0.0819994
0.034	0.0840603
0.035	0.0861482
0.036	0.0882622
0.037	0.0903953
0.038	0.0925355
0.039	0.0946703
0.04	0.0967846
0.041	0.0988584
0.042	0.100871
0.043	0.102801
0.044	0.104629
0.045	0.106338
0.046	0.107912
0.047	0.10934
0.048	0.11061
0.049	0.111713
0.05	0.112638
0.051	0.113381
0.052	0.113936
0.053	0.114299
0.054	0.114465
0.055	0.114431
0.056	0.114191
0.057	0.113743
0.058	0.113088
0.059	0.11223
0.06	0.111175
0.061	0.109928
0.062	0.108496
0.063	0.106887
0.064	0.105113
0.065	0.103191
0.066	0.101141
0.067	0.0989828
0.068	0.0967369
0.069	0.0944235
0.07	0.0920629
0.071	0.0896746
0.072	0.0872783
0.073	0.084893
0.074	0.0825372
0.075	0.0802286
0.076	0.077984
0.077	0.0758199
0.078	0.0737527
0.079	0.0717983
0.08	0.0699723
0.081	0.0682904
0.082	0.0667674
0.083	0.0654181
0.084	0.0642574
0.085	0.0632992
0.086	0.0625553
0.087	0.0620336
0.088	0.0617374
0.089	0.0616637
0.09	0.0618081
0.091	0.0621663
0.092	0.0627336
0.093	0.0635012
0.094	0.0644577
0.095	0.0655917
0.096	0.0668917
0.097	0.0683447
0.098	0.0699349
0.099	0.0716451
0.1	0.0734571
0.101	0.0753538
0.102	0.0773202
0.103	0.0793431
0.104	0.0814098
0.105	0.0835069
0.106	0.08562
0.107	0.0877334
0.108	0.0898303
0.109	0.0918937
0.11	0.0939055
0.111	0.0958472
0.112	0.0977005
0.113	0.0994474
0.114	0.10107
0.115	0.102551
0.116	0.103872
0.117	0.105021
0.118	0.105984
0.119	0.10675
0.12	0.107319
0.121	0.107693
0.122	0.107878
0.123	0.107879
0.124	0.107703
0.125	0.107356
0.126	0.106844
0.127	0.106174
0.128	0.105354
0.129	0.104391
0.13	0.103296
0.131	0.102076
0.132	0.100741
0.133	0.099301
0.134	0.097765
0.135	0.096143
0.136	0.0944445
0.137	0.0926792
0.138	0.0908566
0.139	0.0889863
0.14	0.0870771
0.141	0.0851371
0.142	0.0831745
0.143	0.0811972
0.144	0.0792132
0.145	0.0772306
0.146	0.0752572
0.147	0.0733008
0.148	0.0713695
0.149	0.0694713
0.15	0.0676145
0.151	0.0658071
0.152	0.0640573
0.153	0.0623733
0.154	0.0607631
0.155	0.0592359
0.156	0.0578015
0.157	0.0564705
0.158	0.0552533
0.159	0.0541603
0.16	0.0532021
0.161	0.0523887
0.162	0.0517304
0.163	0.0512368
0.164	0.0509151
0.165	0.0507684
0.166	0.0507975
0.167	0.0510007
0.168	0.051375
0.169	0.0519145
0.17	0.0526128
0.171	0.0534635
0.172	0.0544604
0.173	0.055597
0.174	0.0568669
0.175	0.0582635
0.176	0.0597782
0.177	0.0614014
0.178	0.0631227
0.179	0.0649316
0.18	0.0668181
0.181	0.0687735
0.182	0.0707895
0.183	0.0728581
0.184	0.0749716
0.185	0.0771248
0.186	0.0793146
0.187	0.0815377
0.188	0.0837907
0.189	0.0860704
0.19	0.0883735
0.191	0.0906966
0.192	0.0930344
0.193	0.0953778
0.194	0.0977157
0.195	0.100037
0.196	0.102328
0.197	0.104573
0.198	0.106756
0.199	0.108859
0.2	0.110868
0.201	0.112766
0.202	0.114538
0.203	0.116169
0.204	0.117645
0.205	0.11895
0.206	0.12007
0.207	0.120996
0.208	0.121723
0.209	0.12225
0.21	0.122577
0.211	0.122704
0.212	0.122632
0.213	0.122361
0.214	0.121891
0.215	0.121226
0.216	0.120371
0.217	0.119334
0.218	0.118123
0.219	0.116748
0.22	0.115215
0.221	0.113535
0.222	0.111718
0.223	0.109778
0.224	0.107728
0.225	0.105583
0.226	0.103359
0.227	0.101073
0.228	0.098739
0.229	0.096375
0.23	0.0939966
0.231	0.0916192
0.232	0.0892573
0.233	0.0869228
0.234	0.0846262
0.235	0.0823752
0.236	0.0801757
0.237	0.0780335
0.238	0.075954
0.239	0.0739411
0.24	0.0719981
0.241	0.0701283
0.242	0.0683349
0.243	0.0666201
0.244	0.0649858
0.245	0.0634329
0.246	0.0619621
0.247	0.0605741
0.248	0.0592696
0.249	0.0580492
0.25	0.0569135
0.251	0.055863
0.252	0.0548982
0.253	0.0540198
0.254	0.0532281
0.255	0.0525234
0.256	0.0519063
0.257	0.051377
0.258	0.0509357
0.259	0.0505826
0.26	0.0503175
0.261	0.0501402
0.262	0.0500503
0.263	0.050047
0.264	0.0501295
0.265	0.0502963
0.266	0.0505456
0.267	0.0508758
0.268	0.051285
0.269	0.0517717
0.27	0.052334
0.271	0.0529702
0.272	0.0536787
0.273	0.0544575
0.274	0.0553042
0.275	0.0562161
0.276	0.0571898
0.277	0.0582224
0.278	0.0593103
0.279	0.06045
0.28	0.0616378
0.281	0.0628702
0.282	0.0641436
0.283	0.0654545
0.284	0.0668004
0.285	0.0681789
0.286	0.0695887
0.287	0.0710298
0.288	0.0725049
0.289	0.0740256
0.29	0.0756063
0.291	0.0772621
0.292	0.0790146
0.293	0.0808929
0.294	0.082927
0.295	0.085147
0.296	0.0875835
0.297	0.090272
0.298	0.0932513
0.299	0.0965658
0.3	0.100265
0.301	0.104396
0.302	0.109009
0.303	0.114151
0.304	0.119872
0.305	0.126219
0.306	0.133241
0.307	0.140986
0.308	0.149484
0.309	0.158664
0.31	0.168396
0.311	0.178545
0.312	0.18896
0.313	0.199415
0.314	0.20965
0.315	0.219408
0.316	0.228428
0.317	0.236454
0.318	0.243246
0.319	0.248599
0.32	0.252312
0.321	0.254232
0.322	0.25425
0.323	0.252345
0.324	0.248581
0.325	0.243081
0.326	0.235988
0.327	0.227446
0.328	0.217601
0.329	0.206626
0.33	0.194719
0.331	0.1821
0.332	0.169006
0.333	0.155679
0.334	0.142362
0.335	0.12928
0.336	0.116636
0.337	0.104585
0.338	0.0932409
0.339	0.0827129
0.34	0.0730879
0.341	0.0643959
0.342	0.0566546
0.343	0.0498694
0.344	0.0440279
0.345	0.0391036
0.346	0.0350498
0.347	0.0318069
0.348	0.0293038
0.349	0.0274662
0.35	0.0262206
0.351	0.0254959
0.352	0.0252288
0.353	0.025363
0.354	0.0258475
0.355	0.0266334
0.356	0.0276748
0.357	0.0289372
0.358	0.0303905
0.359	0.0320045
0.36	0.0337513
0.361	0.0356079
0.362	0.0375525
0.363	0.0395632
0.364	0.0416204
0.365	0.0437116
0.366	0.0458295
0.367	0.0479676
0.368	0.0501194
0.369	0.0522795
0.37	0.0544445
0.371	0.0566121
0.372	0.0587794
0.373	0.060944
0.374	0.0631031
0.375	0.0652538
0.376	0.0673924
0.377	0.0695152
0.378	0.0716175
0.379	0.0736926
0.38	0.0757336
0.381	0.0777331
0.382	0.0796842
0.383	0.0815795
0.384	0.083412
0.385	0.0851742
0.386	0.0868581
0.387	0.0884555
0.388	0.089958
0.389	0.0913573
0.39	0.0926451
0.391	0.0938137
0.392	0.0948558
0.393	0.0957644
0.394	0.0965323
0.395	0.0971539
0.396	0.0976254
0.397	0.0979435
0.398	0.0981049
0.399	0.0981068
0.4	0.0979492
0.401	0.0976346
0.402	0.097166
0.403	0.0965484
0.404	0.0957881
0.405	0.094893
0.406	0.0938713
0.407	0.0927313
0.408	0.0914814
0.409	0.0901309
0.41	0.0886901
0.411	0.0871689
0.412	0.0855774
0.413	0.0839257
0.414	0.0822241
0.415	0.0804835
0.416	0.0787153
0.417	0.0769306
0.418	0.0751407
0.419	0.0733564
0.42	0.0715885
0.421	0.0698477
0.422	0.0681447
0.423	0.0664897
0.424	0.0648922
0.425	0.0633613
0.426	0.0619059
0.427	0.060534
0.428	0.0592528
0.429	0.0580698
0.43	0.0569918
0.431	0.0560246
0.432	0.0551735
0.433	0.054444
0.434	0.0538394
0.435	0.0533622
0.436	0.0530137
0.437	0.0527942
0.438	0.0527023
0.439	0.0527366
0.44	0.0528951
0.441	0.0531761
0.442	0.0535779
0.443	0.0540996
0.444	0.0547405
0.445	0.0554998
0.446	0.0563767
0.447	0.0573717
0.448	0.0584869
0.449	0.0597243
0.45	0.0610882
0.451	0.0625873
0.452	0.0642309
0.453	0.0660286
0.454	0.0679914
0.455	0.0701324
0.456	0.0724665
0.457	0.0750131
0.458	0.0777945
0.459	0.0808335
0.46	0.0841536
0.461	0.0877786
0.462	0.0917326
0.463	0.0960393
0.464	0.100723
0.465	0.105806
0.466	0.111308
0.467	0.117242
0.468	0.123619
0.469	0.130448
0.47	0.137741
0.471	0.145507
0.472	0.153743
0.473	0.162439
0.474	0.17158
0.475	0.181108
0.476	0.190903
0.477	0.200789
0.478	0.210553
0.479	0.219968
0.48	0.228808
0.481	0.236845
0.482	0.243834
0.483	0.249557
0.484	0.253947
0.485	0.256974
0.486	0.258613
0.487	0.258834
0.488	0.25763
0.489	0.25506
0.49	0.251201
0.491	0.246136
0.492	0.239942
0.493	0.232699
0.494	0.224485
0.495	0.215375
0.496	0.20545
0.497	0.194791
0.498	0.183479
0.499	0.171615
0.5	0.159321
0.501	0.146764
0.502	0.134167
0.503	0.121767
0.504	0.109783
0.505	0.0984176
0.506	0.0878191
0.507	0.0780792
0.508	0.0692639
0.509	0.0614055
0.51	0.0545206
0.511	0.0485911
0.512	0.0435927
0.513	0.0395012
0.514	0.0362919
0.515	0.0339294
0.516	0.032364
0.517	0.031536
0.518	0.0313785
0.519	0.0318221
0.52	0.0327971
0.521	0.0342341
0.522	0.0360634
0.523	0.0382156
0.524	0.0406263
0.525	0.0432451
0.526	0.0460267
0.527	0.0489256
0.528	0.0518979
0.529	0.0549098
0.53	0.0579366
0.531	0.0609545
0.532	0.0639438
0.533	0.0668929
0.534	0.0697935
0.535	0.0726399
0.536	0.0754292
0.537	0.0781582
0.538	0.0808241
