x	y
5.17549212375980e-003	4.69184351481456e-002
2.34629843077873e-002	4.85720312488229e-002
4.12168558822569e-002	4.83083598888060e-002
5.92055205249320e-002	4.66660639892723e-002
7.72130188361797e-002	4.63986258955409e-002
9.49970242803655e-002	4.83347270248077e-002
1.12266242783566e-001	4.97284184991826e-002
1.29758954153828e-001	4.89185707505594e-002
1.47747618796503e-001	4.72762748510257e-002
1.65989910175957e-001	4.56302122177775e-002
1.84243501756553e-001	4.48090642680106e-002
2.02258533535230e-001	4.50915692966001e-002
2.20273565313907e-001	4.53740743251897e-002
2.38549757296791e-001	4.62027557423855e-002
2.56341296208406e-001	4.86887999939732e-002
2.73856607980955e-001	4.95287816123127e-002
2.91587879153138e-001	4.76152808853331e-002
3.09830170532591e-001	4.59692182520849e-002
3.27602875775633e-001	4.70804046978703e-002
3.45140787950470e-001	4.95702156831725e-002
3.63159586462861e-001	5.01276922729225e-002
3.81136950904393e-001	4.76604816899074e-002
3.98618362073512e-001	4.60257192578028e-002
4.16141207313490e-001	4.74156439984632e-002
4.33925212757676e-001	4.93517451277299e-002
4.52193871273131e-001	4.96304834226049e-002
4.70447462853728e-001	4.88093354728381e-002
4.88697287700610e-001	4.77132159619108e-002
5.06954646014921e-001	4.71670395733044e-002
5.25215771062947e-001	4.68958347458585e-002
5.43473129377258e-001	4.63496583572521e-002
5.61738021158999e-001	4.63534250909666e-002
5.80010446408168e-001	4.69071349470021e-002
5.98025478186845e-001	4.71896399755916e-002
6.16036743231807e-001	4.71971734430206e-002
6.34036708075626e-001	4.63797922269683e-002
6.52029139452016e-001	4.50124678885951e-002
6.70271430831469e-001	4.33664052553469e-002
6.88528789145780e-001	4.28202288667405e-002
7.06797447661235e-001	4.30989671616155e-002
7.24801179238768e-001	4.25565575067236e-002
7.43058537553080e-001	4.20103811181172e-002
7.60842542997265e-001	4.39464822473840e-002
7.78641615376309e-001	4.69824696212926e-002
7.96660413888701e-001	4.75399462110426e-002
8.14641545063947e-001	4.53477071891880e-002
8.32126722966780e-001	4.39879163182438e-002
8.49634501271900e-001	4.42779548142624e-002
8.67660833251721e-001	4.53853745263332e-002
8.85441071962192e-001	4.70465040944395e-002
9.02956383734742e-001	4.78864857127790e-002
9.20960115312275e-001	4.73440760578872e-002
9.39213706892872e-001	4.65229281081203e-002
9.57478598674612e-001	4.65266948418349e-002
9.75493630453289e-001	4.68091998704244e-002
9.93739688566456e-001	4.54381087983366e-002
