t	u	v	x	y
25.4582	0.0171518	0.158703	0.158703	0.158703
25.4583	0.00350297	0.158706	0.158706	0.158706
25.4583	-0.00304314	0.158707	0.158707	0.158707
25.4584	-0.0166265	0.15871	0.15871	0.15871
25.4586	-0.0369339	0.158713	0.158713	0.158713
25.4589	-0.0790988	0.158713	0.158713	0.158713
25.4594	-0.136116	0.1587	0.1587	0.1587
25.4599	-0.18129	0.158675	0.158675	0.158675
25.4612	-0.243762	0.158578	0.158578	0.158578
25.4623	-0.265862	0.158467	0.158467	0.158467
25.4634	-0.274259	0.158349	0.158349	0.158349
25.4648	-0.277449	0.158205	0.158205	0.158205
25.4663	-0.278169	0.158036	0.158036	0.158036
25.4679	-0.278034	0.157867	0.157867	0.157867
25.4705	-0.27753	0.157575	0.157575	0.157575
25.4743	-0.276954	0.157161	0.157161	0.157161
25.4782	-0.276218	0.156748	0.156748	0.156748
25.4878	-0.274412	0.155706	0.155706	0.155706
25.4975	-0.272604	0.154672	0.154672	0.154672
25.5944	-0.254323	0.144821	0.144821	0.144821
25.6912	-0.235731	0.135862	0.135862	0.135862
26.1017	-0.153414	0.108191	0.108191	0.108191
26.3719	-0.0969483	0.0994042	0.0994042	0.0994042
26.5017	-0.0697861	0.0978878	0.0978878	0.0978878
26.6761	-0.0348767	0.0985723	0.0985723	0.0985723
26.8143	-0.0108282	0.101161	0.101161	0.101161
26.8718	-0.00278269	0.102692	0.102692	0.102692
26.8891	-0.000653821	0.103197	0.103197	0.103197
26.9064	0.00131518	0.103719	0.103719	0.103719
26.9421	0.00484823	0.104847	0.104847	0.104847
26.9779	0.00761989	0.106031	0.106031	0.106031
27.0359	0.0104888	0.108036	0.108036	0.108036
27.1047	0.0115089	0.110484	0.110484	0.110484
27.1524	0.0110046	0.112182	0.112182	0.112182
27.2	0.00985085	0.11386	0.11386	0.11386
27.2713	0.00736505	0.116307	0.116307	0.116307
27.3425	0.00436513	0.118655	0.118655	0.118655
27.425	0.000570296	0.12123	0.12123	0.12123
27.5185	-0.00396781	0.123957	0.123957	0.123957
27.6121	-0.00864723	0.126469	0.126469	0.126469
27.7585	-0.0161392	0.129956	0.129956	0.129956
27.9579	-0.0265186	0.133812	0.133812	0.133812
28.1572	-0.0369924	0.136628	0.136628	0.136628
28.4122	-0.0503533	0.138709	0.138709	0.138709
28.7228	-0.0663938	0.138957	0.138957	0.138957
29.0334	-0.0819451	0.136749	0.136749	0.136749
29.6239	-0.109454	0.126138	0.126138	0.126138
30.2144	-0.133447	0.1079	0.1079	0.1079
31.0605	-0.159731	0.0709183	0.0709183	0.0709183
31.9606	-0.174164	0.0222039	0.0222039	0.0222039
32.5847	-0.173937	-0.0136965	-0.0136965	-0.0136965
32.8585	-0.170666	-0.0290939	-0.0290939	-0.0290939
33.1323	-0.165338	-0.0439002	-0.0439002	-0.0439002
33.5248	-0.153975	-0.0635318	-0.0635318	-0.0635318
34.036	-0.132309	-0.0849485	-0.0849485	-0.0849485
34.5472	-0.102897	-0.0998385	-0.0998385	-0.0998385
35.1782	-0.0567477	-0.106356	-0.106356	-0.106356
35.5949	-0.0220951	-0.102108	-0.102108	-0.102108
