t	u	v	x	y
2.80935	0.377328	0.958375	0.958375	0.958375
2.80999	0.325714	0.958795	0.958795	0.958795
2.81063	0.263505	0.959161	0.959161	0.959161
2.81126	0.190109	0.959462	0.959462	0.959462
2.81172	0.13009	0.959636	0.959636	0.959636
2.81202	0.0899137	0.959725	0.959725	0.959725
2.81224	0.0590442	0.959779	0.959779	0.959779
2.81246	0.0281017	0.959821	0.959821	0.959821
2.81255	0.0162949	0.959835	0.959835	0.959835
2.81261	0.00812374	0.959843	0.959843	0.959843
2.81264	0.00291815	0.959849	0.959849	0.959849
2.81266	-3.63687e-05	0.959852	0.959852	0.959852
2.81269	-0.00298409	0.959855	0.959855	0.959855
2.81271	-0.00592472	0.959857	0.959857	0.959857
2.81278	-0.0161261	0.959866	0.959866	0.959866
2.81286	-0.026223	0.959874	0.959874	0.959874
2.81293	-0.0361978	0.95988	0.95988	0.95988
2.81301	-0.046034	0.959886	0.959886	0.959886
2.81327	-0.0792054	0.959897	0.959897	0.959897
2.81353	-0.109904	0.959895	0.959895	0.959895
2.81379	-0.137681	0.959881	0.959881	0.959881
2.81405	-0.162273	0.959858	0.959858	0.959858
2.81432	-0.183604	0.959825	0.959825	0.959825
2.81499	-0.224344	0.959708	0.959708	0.959708
2.81555	-0.245363	0.959586	0.959586	0.959586
2.8161	-0.258607	0.959451	0.959451	0.959451
2.81666	-0.266705	0.959307	0.959307	0.959307
2.81721	-0.271426	0.959158	0.959158	0.959158
2.81777	-0.273978	0.959005	0.959005	0.959005
2.81832	-0.275234	0.958851	0.958851	0.958851
2.81906	-0.275846	0.958645	0.958645	0.958645
2.81981	-0.275824	0.958438	0.958438	0.958438
2.82055	-0.275433	0.958232	0.958232	0.958232
2.82129	-0.274841	0.958026	0.958026	0.958026
2.82203	-0.274192	0.957821	0.957821	0.957821
2.82277	-0.273544	0.957616	0.957616	0.957616
2.82414	-0.272254	0.957241	0.957241	0.957241
2.82551	-0.270952	0.956869	0.956869	0.956869
2.82687	-0.269664	0.956499	0.956499	0.956499
2.82824	-0.268365	0.956132	0.956132	0.956132
2.82961	-0.267033	0.955767	0.955767	0.955767
2.83565	-0.261176	0.954191	0.954191	0.954191
2.84168	-0.255243	0.952667	0.952667	0.952667
2.84772	-0.24933	0.951198	0.951198	0.951198
2.85375	-0.243423	0.949782	0.949782	0.949782
2.85979	-0.237471	0.94842	0.94842	0.94842
2.87393	-0.223404	0.94544	0.94544	0.94544
2.88808	-0.209188	0.942761	0.942761	0.942761
2.90222	-0.194856	0.940384	0.940384	0.940384
2.91636	-0.180361	0.938313	0.938313	0.938313
2.9305	-0.165664	0.936552	0.936552	0.936552
2.97574	-0.117298	0.933049	0.933049	0.933049
3.02097	-0.0664921	0.932909	0.932909	0.932909
3.05577	-0.0249833	0.935212	0.935212	0.935212
3.0662	-0.0118965	0.936332	0.936332	0.936332
3.07664	0.00164681	0.93766	0.93766	0.93766
3.08708	0.0157649	0.939205	0.939205	0.939205
3.09752	0.030708	0.940977	0.940977	0.940977
3.10796	0.0470269	0.942993	0.942993	0.942993
3.11621	0.0616894	0.94478	0.94478	0.94478
3.12276	0.0754175	0.946336	0.946336	0.946336
3.12798	0.0888702	0.947683	0.947683	0.947683
3.13219	0.102717	0.948856	0.948856	0.948856
3.13563	0.117601	0.949888	0.949888	0.949888
3.13847	0.134156	0.950806	0.950806	0.950806
3.14131	0.157834	0.951809	0.951809	0.951809
3.1433	0.181687	0.952584	0.952584	0.952584
3.14493	0.209043	0.953283	0.953283	0.953283
3.14657	0.24824	0.954063	0.954063	0.954063
3.14785	0.292132	0.954753	0.954753	0.954753
3.14913	0.354796	0.955545	0.955545	0.955545
3.15041	0.445603	0.956483	0.956483	0.956483
3.15169	0.57182	0.957628	0.957628	0.957628
3.15254	0.6732	0.958537	0.958537	0.958537
3.15325	0.759095	0.959391	0.959391	0.959391
3.15396	0.836053	0.960332	0.960332	0.960332
3.15466	0.895982	0.961347	0.961347	0.961347
3.15537	0.936719	0.962416	0.962416	0.962416
3.15608	0.961286	0.96352	0.96352	0.96352
3.1569	0.975895	0.964824	0.964824	0.964824
3.15772	0.982567	0.966141	0.966141	0.966141
3.15854	0.985661	0.967462	0.967462	0.967462
3.15936	0.986848	0.968786	0.968786	0.968786
3.16018	0.986579	0.970111	0.970111	0.970111
3.161	0.985464	0.971435	0.971435	0.971435
3.16278	0.982573	0.97431	0.97431	0.97431
3.16457	0.979964	0.977177	0.977177	0.977177
3.16635	0.977322	0.980036	0.980036	0.980036
3.16813	0.97429	0.982887	0.982887	0.982887
3.16992	0.971017	0.985731	0.985731	0.985731
3.17458	0.962547	0.993114	0.993114	0.993114
3.17923	0.953839	1.00044	1.00044	1.00044
3.18389	0.944871	1.0077	1.0077	1.0077
3.18855	0.935562	1.0149	1.0149	1.0149
3.20449	0.900481	1.03899	1.03899	1.03899
3.22043	0.858513	1.06216	1.06216	1.06216
3.23278	0.817632	1.07933	1.07933	1.07933
3.2416	0.780094	1.09108	1.09108	1.09108
3.24764	0.746659	1.09881	1.09881	1.09881
3.25199	0.71535	1.10416	1.10416	1.10416
3.25512	0.686024	1.10787	1.10787	1.10787
3.25751	0.656794	1.1106	1.1106	1.1106
3.25937	0.627264	1.11265	1.11265	1.11265
3.26085	0.596908	1.11421	1.11421	1.11421
3.26206	0.565267	1.11542	1.11542	1.11542
3.26327	0.523946	1.11657	1.11657	1.11657
3.26409	0.48777	1.1173	1.1173	1.1173
3.26492	0.442168	1.11799	1.11799	1.11799
3.26555	0.398949	1.11847	1.11847	1.11847
3.26619	0.346379	1.11891	1.11891	1.11891
3.26682	0.282622	1.1193	1.1193	1.1193
3.26745	0.206656	1.11961	1.11961	1.11961
3.26798	0.135159	1.11982	1.11982	1.11982
3.26827	0.0922765	1.11991	1.11991	1.11991
3.26849	0.0602593	1.11996	1.11996	1.11996
3.26868	0.0316307	1.12	1.12	1.12
3.26877	0.0169882	1.12002	1.12002	1.12002
3.26883	0.00815658	1.12002	1.12002	1.12002
3.26887	0.00264114	1.12003	1.12003	1.12003
3.26889	-0.000445135	1.12003	1.12003	1.12003
3.26891	-0.00352469	1.12003	1.12003	1.12003
3.26893	-0.00659718	1.12004	1.12004	1.12004
3.26901	-0.0172888	1.12005	1.12005	1.12005
3.26908	-0.0278744	1.12005	1.12005	1.12005
3.26915	-0.038335	1.12006	1.12006	1.12006
3.26923	-0.0486526	1.12006	1.12006	1.12006
3.26949	-0.0846362	1.12007	1.12007	1.12007
3.26976	-0.117819	1.12007	1.12007	1.12007
3.27002	-0.14767	1.12005	1.12005	1.12005
3.27029	-0.173887	1.12002	1.12002	1.12002
3.27055	-0.196405	1.11999	1.11999	1.11999
3.27131	-0.241656	1.11984	1.11984	1.11984
3.27185	-0.261024	1.11971	1.11971	1.11971
3.27239	-0.273156	1.11956	1.11956	1.11956
3.27293	-0.280537	1.11941	1.11941	1.11941
3.27347	-0.284832	1.11925	1.11925	1.11925
3.27402	-0.28721	1.11909	1.11909	1.11909
3.27456	-0.288494	1.11893	1.11893	1.11893
3.27536	-0.28938	1.11869	1.11869	1.11869
3.27616	-0.289633	1.11845	1.11845	1.11845
3.27696	-0.289511	1.11821	1.11821	1.11821
3.27775	-0.289239	1.11798	1.11798	1.11798
3.27855	-0.288987	1.11774	1.11774	1.11774
3.27935	-0.288772	1.1175	1.1175	1.1175
3.28064	-0.288396	1.11711	1.11711	1.11711
3.28193	-0.28792	1.11673	1.11673	1.11673
3.28322	-0.287368	1.11635	1.11635	1.11635
3.28451	-0.286838	1.11597	1.11597	1.11597
3.2858	-0.286383	1.11559	1.11559	1.11559
3.28899	-0.285224	1.11465	1.11465	1.11465
3.29218	-0.284064	1.11372	1.11372	1.11372
3.29538	-0.282902	1.11279	1.11279	1.11279
3.29857	-0.281752	1.11187	1.11187	1.11187
3.31216	-0.276999	1.10801	1.10801	1.10801
3.32575	-0.272462	1.10424	1.10424	1.10424
3.33935	-0.268144	1.10057	1.10057	1.10057
3.35294	-0.264049	1.09698	1.09698	1.09698
3.40669	-0.250087	1.08353	1.08353	1.08353
3.46045	-0.239745	1.07106	1.07106	1.07106
3.51421	-0.232855	1.05929	1.05929	1.05929
3.56796	-0.229209	1.04794	1.04794	1.04794
3.62172	-0.228434	1.03676	1.03676	1.03676
3.70866	-0.23207	1.01856	1.01856	1.01856
3.7956	-0.24003	0.999582	0.999582	0.999582
3.88254	-0.250651	0.979369	0.979369	0.979369
3.96949	-0.262743	0.957651	0.957651	0.957651
4.05643	-0.275478	0.934301	0.934301	0.934301
4.17694	-0.293256	0.899182	0.899182	0.899182
4.29745	-0.310413	0.86089	0.86089	0.86089
4.41796	-0.326525	0.819577	0.819577	0.819577
4.53847	-0.34139	0.775456	0.775456	0.775456
4.65898	-0.3549	0.72877	0.72877	0.72877
4.87343	-0.375365	0.640151	0.640151	0.640151
5.08787	-0.390933	0.545733	0.545733	0.545733
5.30232	-0.401202	0.447148	0.447148	0.447148
5.51677	-0.405567	0.346197	0.346197	0.346197
5.73121	-0.403265	0.244898	0.244898	0.244898
5.98229	-0.391254	0.128895	0.128895	0.128895
6.23336	-0.368391	0.0194265	0.0194265	0.0194265
6.48443	-0.333793	-0.0792525	-0.0792525	-0.0792525
6.7355	-0.28678	-0.162592	-0.162592	-0.162592
6.89503	-0.250057	-0.205398	-0.205398	-0.205398
7.02122	-0.217166	-0.232607	-0.232607	-0.232607
7.14742	-0.180725	-0.253196	-0.253196	-0.253196
7.27361	-0.140359	-0.26649	-0.26649	-0.26649
7.3998	-0.0952259	-0.271671	-0.271671	-0.271671
7.44655	-0.0769849	-0.271401	-0.271401	-0.271401
7.4933	-0.0578239	-0.269815	-0.269815	-0.269815
7.54005	-0.0377556	-0.266851	-0.266851	-0.266851
7.58679	-0.0165546	-0.262438	-0.262438	-0.262438
7.59952	-0.0105329	-0.260979	-0.260979	-0.260979
7.61224	-0.00437136	-0.259404	-0.259404	-0.259404
7.62496	0.00192488	-0.257709	-0.257709	-0.257709
7.63768	0.00836315	-0.255894	-0.255894	-0.255894
7.65778	0.018873	-0.252768	-0.252768	-0.252768
7.67788	0.0299024	-0.249318	-0.249318	-0.249318
7.69798	0.0416814	-0.245523	-0.245523	-0.245523
7.71275	0.0510414	-0.242502	-0.242502	-0.242502
7.72429	0.0590443	-0.23999	-0.23999	-0.23999
7.7336	0.0662066	-0.237859	-0.237859	-0.237859
7.74119	0.0728127	-0.236042	-0.236042	-0.236042
7.74744	0.0790841	-0.234486	-0.234486	-0.234486
7.75264	0.0852141	-0.233142	-0.233142	-0.233142
7.75784	0.0927358	-0.231744	-0.231744	-0.231744
7.76152	0.0992952	-0.230717	-0.230717	-0.230717
7.7652	0.107563	-0.22965	-0.22965	-0.22965
7.76779	0.114911	-0.228866	-0.228866	-0.228866
7.77039	0.124238	-0.228049	-0.228049	-0.228049
7.77233	0.133049	-0.227412	-0.227412	-0.227412
7.77427	0.144233	-0.226745	-0.226745	-0.226745
7.77579	0.155259	-0.226199	-0.226199	-0.226199
7.77731	0.16924	-0.225625	-0.225625	-0.225625
7.7785	0.18306	-0.225149	-0.225149	-0.225149
7.77969	0.200449	-0.224645	-0.224645	-0.224645
7.78065	0.217987	-0.224212	-0.224212	-0.224212
7.78161	0.239868	-0.223751	-0.223751	-0.223751
7.78258	0.267685	-0.223254	-0.223254	-0.223254
7.78332	0.29441	-0.222841	-0.222841	-0.222841
7.78406	0.32735	-0.222394	-0.222394	-0.222394
7.7848	0.368268	-0.221907	-0.221907	-0.221907
7.78554	0.419197	-0.221368	-0.221368	-0.221368
7.7866	0.511897	-0.220491	-0.220491	-0.220491
7.78765	0.627805	-0.219451	-0.219451	-0.219451
7.78841	0.720323	-0.218577	-0.218577	-0.218577
7.78918	0.807839	-0.217598	-0.217598	-0.217598
7.78994	0.878939	-0.216527	-0.216527	-0.216527
7.79071	0.928195	-0.215386	-0.215386	-0.215386
7.79147	0.957598	-0.214198	-0.214198	-0.214198
7.7921	0.97153	-0.213196	-0.213196	-0.213196
7.79274	0.979184	-0.212185	-0.212185	-0.212185
7.79337	0.983061	-0.211168	-0.211168	-0.211168
7.794	0.984871	-0.210149	-0.210149	-0.210149
7.79485	0.985785	-0.208778	-0.208778	-0.208778
7.7957	0.985909	-0.207405	-0.207405	-0.207405
7.79655	0.985348	-0.206034	-0.206034	-0.206034
7.7974	0.98413	-0.204663	-0.204663	-0.204663
7.79825	0.982607	-0.203294	-0.203294	-0.203294
7.79993	0.979804	-0.200605	-0.200605	-0.200605
7.8016	0.977055	-0.197922	-0.197922	-0.197922
7.80328	0.974311	-0.195247	-0.195247	-0.195247
7.80495	0.971535	-0.192578	-0.192578	-0.192578
7.81711	0.950632	-0.173532	-0.173532	-0.173532
7.82927	0.928306	-0.154882	-0.154882	-0.154882
7.84143	0.904104	-0.136667	-0.136667	-0.136667
7.86149	0.857699	-0.107566	-0.107566	-0.107566
7.87628	0.814856	-0.0870551	-0.0870551	-0.0870551
7.88649	0.777005	-0.073497	-0.073497	-0.073497
7.8934	0.74379	-0.0646791	-0.0646791	-0.0646791
7.89824	0.713635	-0.0587398	-0.0587398	-0.0587398
7.90173	0.685333	-0.0546113	-0.0546113	-0.0546113
7.90435	0.657641	-0.0516233	-0.0516233	-0.0516233
7.9064	0.629355	-0.0493698	-0.0493698	-0.0493698
7.90802	0.6003	-0.0476584	-0.0476584	-0.0476584
7.90933	0.570038	-0.0463339	-0.0463339	-0.0463339
7.91041	0.538162	-0.0452907	-0.0452907	-0.0452907
7.91149	0.496885	-0.0443073	-0.0443073	-0.0443073
7.91225	0.459858	-0.0436558	-0.0436558	-0.0436558
7.91302	0.413629	-0.0430523	-0.0430523	-0.0430523
7.91362	0.368774	-0.0426159	-0.0426159	-0.0426159
7.91423	0.314769	-0.0422245	-0.0422245	-0.0422245
7.91483	0.250299	-0.0418871	-0.0418871	-0.0418871
7.91544	0.175159	-0.041613	-0.041613	-0.041613
7.91584	0.120364	-0.0414705	-0.0414705	-0.0414705
7.91611	0.0822402	-0.0413941	-0.0413941	-0.0413941
7.91631	0.0524261	-0.0413458	-0.0413458	-0.0413458
7.91652	0.0226248	-0.041309	-0.041309	-0.041309
7.91658	0.0125194	-0.041298	-0.041298	-0.041298
7.91663	0.00545237	-0.0412909	-0.0412909	-0.0412909
7.91666	0.00116848	-0.0412868	-0.0412868	-0.0412868
7.91667	-0.000381192	-0.0412853	-0.0412853	-0.0412853
7.91669	-0.00192907	-0.0412839	-0.0412839	-0.0412839
7.9167	-0.00347516	-0.0412825	-0.0412825	-0.0412825
7.9168	-0.0188228	-0.0412698	-0.0412698	-0.0412698
7.91691	-0.0339332	-0.0412595	-0.0412595	-0.0412595
7.91702	-0.0487545	-0.0412516	-0.0412516	-0.0412516
7.91713	-0.0632349	-0.0412461	-0.0412461	-0.0412461
7.91765	-0.127398	-0.0412507	-0.0412507	-0.0412507
7.91817	-0.17889	-0.0413008	-0.0413008	-0.0413008
7.91861	-0.211175	-0.041369	-0.041369	-0.041369
7.91904	-0.234964	-0.041455	-0.041455	-0.041455
7.9194	-0.24923	-0.0415364	-0.0415364	-0.0415364
7.91975	-0.259728	-0.0416243	-0.0416243	-0.0416243
7.92011	-0.267326	-0.0417172	-0.0417172	-0.0417172
7.92047	-0.272747	-0.0418135	-0.0418135	-0.0418135
7.921	-0.277922	-0.0419611	-0.0419611	-0.0419611
7.92153	-0.280913	-0.042112	-0.042112	-0.042112
7.92206	-0.282607	-0.0422646	-0.0422646	-0.0422646
7.92259	-0.283505	-0.0424181	-0.0424181	-0.0424181
7.92312	-0.283902	-0.0425722	-0.0425722	-0.0425722
7.92397	-0.283943	-0.04282	-0.04282	-0.04282
7.92482	-0.28368	-0.0430676	-0.0430676	-0.0430676
7.92567	-0.283283	-0.0433147	-0.0433147	-0.0433147
7.92652	-0.282785	-0.0435612	-0.0435612	-0.0435612
7.92737	-0.282217	-0.0438071	-0.0438071	-0.0438071
7.93102	-0.27969	-0.0448528	-0.0448528	-0.0448528
7.93467	-0.277343	-0.045885	-0.045885	-0.045885
7.93832	-0.275028	-0.046904	-0.046904	-0.046904
7.94197	-0.272585	-0.04791	-0.04791	-0.04791
7.94562	-0.2701	-0.0489026	-0.0489026	-0.0489026
7.95316	-0.265038	-0.0509099	-0.0509099	-0.0509099
7.96069	-0.259941	-0.0528596	-0.0528596	-0.0528596
7.96823	-0.254779	-0.0547513	-0.0547513	-0.0547513
7.97576	-0.249557	-0.0565843	-0.0565843	-0.0565843
8.01721	-0.219816	-0.0655727	-0.0655727	-0.0655727
8.05866	-0.187993	-0.0726416	-0.0726416	-0.0726416
8.10011	-0.153327	-0.0776396	-0.0776396	-0.0776396
8.13103	-0.124821	-0.0799066	-0.0799066	-0.0799066
8.15644	-0.0991162	-0.0807376	-0.0807376	-0.0807376
8.17422	-0.0793623	-0.0807145	-0.0807145	-0.0807145
8.18849	-0.0620357	-0.0802992	-0.0802992	-0.0802992
8.19936	-0.0476707	-0.0797251	-0.0797251	-0.0797251
8.20755	-0.0359281	-0.0791326	-0.0791326	-0.0791326
8.21573	-0.023152	-0.0783893	-0.0783893	-0.0783893
8.22066	-0.0148387	-0.0778643	-0.0778643	-0.0778643
8.2243	-0.00830465	-0.0774358	-0.0774358	-0.0774358
8.22706	-0.00308905	-0.0770868	-0.0770868	-0.0770868
8.2289	0.0005421	-0.0768414	-0.0768414	-0.0768414
8.23075	0.00430608	-0.0765857	-0.0765857	-0.0765857
8.23259	0.00821743	-0.0763194	-0.0763194	-0.0763194
8.23443	0.0122936	-0.076042	-0.076042	-0.076042
8.23781	0.0202565	-0.0755039	-0.0755039	-0.0755039
8.24119	0.0290138	-0.0749236	-0.0749236	-0.0749236
8.24456	0.0388151	-0.0742963	-0.0742963	-0.0742963
8.24794	0.0500424	-0.0736159	-0.0736159	-0.0736159
8.25132	0.0633096	-0.0728736	-0.0728736	-0.0728736
8.25494	0.0810826	-0.0719935	-0.0719935	-0.0719935
8.25777	0.0990435	-0.0712295	-0.0712295	-0.0712295
8.2606	0.123236	-0.0703763	-0.0703763	-0.0703763
8.26263	0.146925	-0.0696922	-0.0696922	-0.0696922
8.26466	0.180046	-0.068922	-0.068922	-0.068922
8.26615	0.214034	-0.0682844	-0.0682844	-0.0682844
8.26763	0.262187	-0.0675558	-0.0675558	-0.0675558
8.2688	0.316004	-0.0668914	-0.0668914	-0.0668914
8.26997	0.391604	-0.066114	-0.066114	-0.066114
8.27114	0.497341	-0.0651783	-0.0651783	-0.0651783
8.27232	0.63366	-0.0640254	-0.0640254	-0.0640254
8.27289	0.707847	-0.0633702	-0.0633702	-0.0633702
8.27336	0.766644	-0.0627759	-0.0627759	-0.0627759
8.27363	0.798739	-0.0624168	-0.0624168	-0.0624168
8.2739	0.828482	-0.062045	-0.062045	-0.062045
8.27413	0.851272	-0.0617275	-0.0617275	-0.0617275
8.27436	0.872012	-0.0614027	-0.0614027	-0.0614027
8.27458	0.890647	-0.0610715	-0.0610715	-0.0610715
8.27533	0.938919	-0.0599485	-0.0599485	-0.0599485
8.27607	0.968614	-0.0587844	-0.0587844	-0.0587844
8.27682	0.984918	-0.0575945	-0.0575945	-0.0575945
8.27756	0.992909	-0.0563904	-0.0563904	-0.0563904
8.27892	0.996404	-0.0541786	-0.0541786	-0.0541786
8.28002	0.996556	-0.0523806	-0.0523806	-0.0523806
8.28112	0.996086	-0.0505844	-0.0505844	-0.0505844
8.28222	0.995061	-0.0487897	-0.0487897	-0.0487897
8.28333	0.993617	-0.0469967	-0.0469967	-0.0469967
8.28443	0.992027	-0.045206	-0.045206	-0.045206
8.28713	0.988031	-0.040828	-0.040828	-0.040828
8.28983	0.984281	-0.036466	-0.036466	-0.036466
8.29254	0.980474	-0.0321198	-0.0321198	-0.0321198
8.29524	0.976542	-0.0277894	-0.0277894	-0.0277894
8.29794	0.972548	-0.0234748	-0.0234748	-0.0234748
8.30737	0.95834	-0.00854497	-0.00854497	-0.00854497
8.3168	0.943554	0.00617953	0.00617953	0.00617953
8.32623	0.928089	0.0206899	0.0206899	0.0206899
8.33566	0.91182	0.0349758	0.0349758	0.0349758
8.36099	0.862631	0.0721181	0.0721181	0.0721181
8.38632	0.798973	0.107123	0.107123	0.107123
8.39392	0.774376	0.11712	0.11712	0.11712
8.40152	0.743836	0.126803	0.126803	0.126803
8.40912	0.701969	0.136075	0.136075	0.136075
8.4114	0.685659	0.138756	0.138756	0.138756
8.41367	0.665974	0.141376	0.141376	0.141376
8.41595	0.641228	0.143919	0.143919	0.143919
8.41823	0.608139	0.146365	0.146365	0.146365
8.42051	0.559944	0.148672	0.148672	0.148672
8.42216	0.508029	0.150219	0.150219	0.150219
8.42347	0.448782	0.151335	0.151335	0.151335
8.42478	0.362415	0.152308	0.152308	0.152308
8.42608	0.235842	0.153075	0.153075	0.153075
8.42739	0.0696859	0.153548	0.153548	0.153548
8.42748	0.0566445	0.15357	0.15357	0.15357
8.42757	0.0435769	0.153589	0.153589	0.153589
8.42766	0.0305232	0.153607	0.153607	0.153607
8.42775	0.017516	0.153622	0.153622	0.153622
8.42792	-0.00559557	0.153646	0.153646	0.153646
8.42808	-0.0282768	0.153664	0.153664	0.153664
8.42825	-0.0503436	0.153676	0.153676	0.153676
8.42841	-0.0716219	0.153684	0.153684	0.153684
8.42858	-0.0919553	0.153686	0.153686	0.153686
8.42894	-0.133548	0.153673	0.153673	0.153673
8.42931	-0.168801	0.153639	0.153639	0.153639
8.42968	-0.19744	0.153587	0.153587	0.153587
8.43005	-0.219865	0.153521	0.153521	0.153521
8.43042	-0.236905	0.153444	0.153444	0.153444
8.43089	-0.252408	0.153335	0.153335	0.153335
8.43136	-0.262681	0.153216	0.153216	0.153216
8.43183	-0.269341	0.153091	0.153091	0.153091
8.4323	-0.273574	0.152963	0.152963	0.152963
8.43277	-0.27619	0.152833	0.152833	0.152833
8.4335	-0.278264	0.152627	0.152627	0.152627
8.43424	-0.279004	0.152419	0.152419	0.152419
8.43497	-0.279014	0.152211	0.152211	0.152211
8.4357	-0.278615	0.152004	0.152004	0.152004
8.43644	-0.278075	0.151796	0.151796	0.151796
8.43717	-0.277555	0.15159	0.15159	0.15159
8.43847	-0.276638	0.151225	0.151225	0.151225
8.43977	-0.275585	0.150862	0.150862	0.150862
8.44107	-0.274384	0.1505	0.1505	0.1505
8.44238	-0.273189	0.150142	0.150142	0.150142
8.44368	-0.272064	0.149785	0.149785	0.149785
8.44498	-0.270956	0.149431	0.149431	0.149431
8.4475	-0.268804	0.148751	0.148751	0.148751
8.45002	-0.266532	0.148079	0.148079	0.148079
8.45254	-0.264242	0.147416	0.147416	0.147416
8.45506	-0.26202	0.146761	0.146761	0.146761
8.45758	-0.259801	0.146115	0.146115	0.146115
8.4601	-0.257522	0.145478	0.145478	0.145478
8.47166	-0.247017	0.142663	0.142663	0.142663
8.48323	-0.236196	0.140034	0.140034	0.140034
8.49479	-0.225098	0.137595	0.137595	0.137595
8.50635	-0.21372	0.135351	0.135351	0.135351
8.51791	-0.202011	0.133307	0.133307	0.133307
8.54606	-0.171795	0.129225	0.129225	0.129225
8.5742	-0.138366	0.126491	0.126491	0.126491
8.59307	-0.113383	0.125481	0.125481	0.125481
8.60777	-0.0918886	0.125205	0.125205	0.125205
8.61873	-0.0742485	0.125321	0.125321	0.125321
8.62721	-0.0592688	0.125618	0.125618	0.125618
8.63569	-0.0427298	0.126115	0.126115	0.126115
8.64081	-0.0317379	0.126521	0.126521	0.126521
8.64488	-0.022317	0.126905	0.126905	0.126905
8.64809	-0.0143094	0.127251	0.127251	0.127251
8.65057	-0.00773752	0.127544	0.127544	0.127544
8.6524	-0.00259712	0.127778	0.127778	0.127778
8.65362	0.000933445	0.12794	0.12794	0.12794
8.65483	0.0045901	0.128109	0.128109	0.128109
8.65604	0.00838514	0.128284	0.128284	0.128284
8.65725	0.0123328	0.128467	0.128467	0.128467
8.65969	0.0208243	0.128857	0.128857	0.128857
8.66213	0.0301816	0.12928	0.12928	0.12928
8.66458	0.0406546	0.129739	0.129739	0.129739
8.66702	0.052612	0.130239	0.130239	0.130239
8.66946	0.066619	0.130787	0.130787	0.130787
8.67223	0.0861839	0.131476	0.131476	0.131476
8.67452	0.106999	0.132118	0.132118	0.132118
8.67682	0.134755	0.132843	0.132843	0.132843
8.67852	0.162554	0.133451	0.133451	0.133451
8.68022	0.200932	0.134142	0.134142	0.134142
8.68151	0.241348	0.134743	0.134743	0.134743
8.6828	0.297839	0.135437	0.135437	0.135437
8.68409	0.379722	0.136263	0.136263	0.136263
8.68538	0.498356	0.137283	0.137283	0.137283
8.68667	0.653742	0.138573	0.138573	0.138573
8.68788	0.799498	0.140123	0.140123	0.140123
8.68813	0.827895	0.140464	0.140464	0.140464
8.68838	0.853842	0.140817	0.140817	0.140817
8.68863	0.877129	0.141179	0.141179	0.141179
8.68915	0.918206	0.141956	0.141956	0.141956
8.68967	0.948675	0.142759	0.142759	0.142759
8.6902	0.969732	0.143582	0.143582	0.143582
8.69072	0.983432	0.144419	0.144419	0.144419
8.69141	0.993704	0.145535	0.145535	0.145535
8.6921	0.998764	0.146659	0.146659	0.146659
8.69279	1.00118	0.147786	0.147786	0.147786
8.69348	1.00222	0.148915	0.148915	0.148915
8.69417	1.0024	0.150045	0.150045	0.150045
8.69535	1.00159	0.151982	0.151982	0.151982
8.69653	1.00014	0.153917	0.153917	0.153917
8.69772	0.998671	0.15585	0.15585	0.15585
8.6989	0.997318	0.157781	0.157781	0.157781
8.70366	0.991628	0.165505	0.165505	0.165505
8.70841	0.98572	0.173187	0.173187	0.173187
8.71317	0.979695	0.180827	0.180827	0.180827
8.72769	0.960927	0.20379	0.20379	0.20379
8.74222	0.941496	0.226339	0.226339	0.226339
8.75674	0.92109	0.248447	0.248447	0.248447
8.78402	0.87832	0.288823	0.288823	0.288823
8.8113	0.827176	0.327341	0.327341	0.327341
8.82882	0.785932	0.35088	0.35088	0.35088
8.84025	0.75152	0.3656	0.3656	0.3656
8.8479	0.721628	0.375074	0.375074	0.375074
8.85316	0.694712	0.381375	0.381375	0.381375
8.85694	0.669321	0.385746	0.385746	0.385746
8.85976	0.64426	0.388908	0.388908	0.388908
8.86197	0.618434	0.39129	0.39129	0.39129
8.8637	0.591667	0.393099	0.393099	0.393099
8.8651	0.563552	0.394499	0.394499	0.394499
8.8665	0.526055	0.395829	0.395829	0.395829
8.86744	0.493425	0.396671	0.396671	0.396671
8.86837	0.451599	0.39746	0.39746	0.39746
8.86908	0.412295	0.398009	0.398009	0.398009
8.86978	0.363801	0.398511	0.398511	0.398511
8.87036	0.315107	0.398885	0.398885	0.398885
8.87094	0.257462	0.399212	0.399212	0.399212
8.87152	0.190523	0.399486	0.399486	0.399486
8.87199	0.130808	0.399661	0.399661	0.399661
8.87229	0.0905904	0.39975	0.39975	0.39975
8.87251	0.0596514	0.399806	0.399806	0.399806
8.87273	0.0286335	0.399848	0.399848	0.399848
8.87282	0.0167201	0.399862	0.399862	0.399862
8.87288	0.00846876	0.399871	0.399871	0.399871
8.87292	0.00317614	0.399877	0.399877	0.399877
8.87294	0.000109438	0.39988	0.39988	0.39988
8.87296	-0.00294986	0.399883	0.399883	0.399883
8.87299	-0.00600139	0.399886	0.399886	0.399886
8.87306	-0.0161401	0.399894	0.399894	0.399894
8.87314	-0.0261743	0.399902	0.399902	0.399902
8.87321	-0.0360865	0.399909	0.399909	0.399909
8.87329	-0.0458601	0.399914	0.399914	0.399914
8.87354	-0.0781102	0.399925	0.399925	0.399925
8.8738	-0.108016	0.399924	0.399924	0.399924
8.87406	-0.135158	0.399912	0.399912	0.399912
8.87431	-0.159286	0.399889	0.399889	0.399889
8.87457	-0.180316	0.399858	0.399858	0.399858
