t	u	v	x	y
132.566	-0.0501698	0.148461	-0.165259	-0.0497667
133.035	-0.0892264	0.162954	-0.169971	0.0304869
133.531	-0.129129	0.148467	-0.135275	0.107075
134.052	-0.162314	0.104126	-0.0642069	0.159658
134.519	-0.179236	0.0467734	0.0144293	0.171273
134.931	-0.180845	-0.00952877	0.0817275	0.150823
135.342	-0.168009	-0.0624135	0.135156	0.104782
135.83	-0.133294	-0.107987	0.16841	0.0285699
136.317	-0.0823213	-0.121817	0.162296	-0.0535473
136.695	-0.0409025	-0.105564	0.131138	-0.109331
137.018	-0.013505	-0.0747317	0.0896684	-0.145307
137.23	-0.00161433	-0.0484422	0.0571321	-0.161167
137.259	-0.000391454	-0.044571	0.0524353	-0.16281
137.288	0.000734891	-0.0406505	0.0476943	-0.164318
137.325	0.00204912	-0.0355552	0.0415547	-0.166054
137.362	0.00321262	-0.0303908	0.0353548	-0.167566
137.54	0.00673366	-0.00510732	0.00526241	-0.171604
137.596	0.00714873	0.00309415	-0.00442091	-0.171775
137.652	0.00724694	0.011316	-0.0140972	-0.1714
137.765	0.00652058	0.0276664	-0.0332469	-0.169015
137.877	0.0045896	0.0437921	-0.0520069	-0.164467
138.028	0.00023633	0.0647673	-0.0761831	-0.155025
138.179	-0.00598028	0.084545	-0.0986595	-0.141942
138.433	-0.0200161	0.113981	-0.131138	-0.112658
138.789	-0.0454541	0.144847	-0.162185	-0.0595721
139.146	-0.0747152	0.160957	-0.17277	0.00092415
139.609	-0.113296	0.158121	-0.154266	0.0777856
140.073	-0.147247	0.129712	-0.103401	0.137906
140.566	-0.172496	0.0773368	-0.0261009	0.170002
141.086	-0.181801	0.00795603	0.0618725	0.160118
141.607	-0.168767	-0.0602064	0.133143	0.107221
142.184	-0.126499	-0.11216	0.169815	0.0162851
142.41	-0.103378	-0.120682	0.169138	-0.0221446
142.635	-0.078211	-0.120987	0.159899	-0.059278
142.861	-0.053214	-0.112723	0.142584	-0.0933387
143.102	-0.0293197	-0.0950311	0.116295	-0.124432
143.321	-0.0123127	-0.0721141	0.0864085	-0.146838
143.52	-0.00150824	-0.0472355	0.055701	-0.161273
143.582	0.000935402	-0.0389407	0.045661	-0.164516
143.643	0.00295705	-0.0304396	0.0354402	-0.167149
143.717	0.00483709	-0.0200097	0.0229765	-0.169487
143.804	0.00629617	-0.00761465	0.00825424	-0.171055
143.915	0.00702646	0.00853619	-0.0108069	-0.171201
144.051	0.00624641	0.0283028	-0.0339676	-0.168489
144.187	0.00371732	0.04773	-0.0565435	-0.162611
144.425	-0.00453528	0.079843	-0.093321	-0.145033
144.663	-0.0169901	0.108237	-0.124889	-0.119007
144.992	-0.0395192	0.138973	-0.156665	-0.071992
145.413	-0.0735312	0.160341	-0.172421	-0.0014648
145.834	-0.108682	0.159612	-0.158088	0.0688127
146.356	-0.147203	0.12938	-0.103023	0.137798
146.878	-0.17347	0.0733363	-0.0207365	0.170482
147.29	-0.181637	0.0186098	0.0492154	0.164302
147.702	-0.176127	-0.0370313	0.110797	0.130311
148.152	-0.152955	-0.0883059	0.156308	0.0683774
148.639	-0.109121	-0.119416	0.170141	-0.013148
149.078	-0.060176	-0.116129	0.14852	-0.0839416
149.47	-0.0218966	-0.0868944	0.105349	-0.134045
149.701	-0.00639853	-0.0604114	0.0718132	-0.154794
149.815	-0.000891089	-0.0457101	0.0538336	-0.162106
149.84	0.000125358	-0.0423055	0.0497108	-0.163466
149.869	0.00122086	-0.0382953	0.0448697	-0.16492
149.903	0.00235571	-0.0336629	0.0392959	-0.166408
150.008	0.00512142	-0.018859	0.0215938	-0.169859
150.15	0.00697462	0.00163183	-0.00268425	-0.171565
150.258	0.00699536	0.017251	-0.0210506	-0.170567
150.388	0.00554937	0.0360248	-0.0429748	-0.166713
150.521	0.0024304	0.0548561	-0.0647809	-0.159776
150.636	-0.00144857	0.0703972	-0.0826017	-0.151501
150.764	-0.00701493	0.0868926	-0.101281	-0.139816
150.905	-0.0145276	0.103766	-0.120024	-0.124125
151.047	-0.0232858	0.118907	-0.136357	-0.105857
151.403	-0.0493522	0.147768	-0.164653	-0.0514865
151.758	-0.0787669	0.161705	-0.172282	0.00917498
152.177	-0.1135	0.157794	-0.153792	0.0780945
152.659	-0.1485	0.127706	-0.100307	0.139832
153.142	-0.172735	0.0758625	-0.0241592	0.17006
153.628	-0.181753	0.0110954	0.0581416	0.16132
154.115	-0.17125	-0.053332	0.126699	0.114569
154.602	-0.13976	-0.102429	0.165355	0.0411167
155.157	-0.0830822	-0.121451	0.162147	-0.0522057
155.711	-0.0254161	-0.0906818	0.110424	-0.129379
155.904	-0.0114404	-0.0697876	0.0835456	-0.148199
155.991	-0.00624368	-0.0591911	0.0703571	-0.154995
156.057	-0.00289598	-0.0507424	0.0599939	-0.159393
156.123	-8.25681e-05	-0.0419891	0.0493628	-0.163119
156.198	0.00251957	-0.0317028	0.0369735	-0.166522
156.273	0.00449761	-0.0211579	0.0243623	-0.169003
156.38	0.0062819	-0.00586177	0.00619479	-0.170904
156.485	0.00687807	0.009317	-0.0117103	-0.170886
156.589	0.006382	0.0245032	-0.029515	-0.168988
156.849	0.000755009	0.0611612	-0.0720032	-0.15626
157.109	-0.0104235	0.0945194	-0.10977	-0.132744
157.472	-0.0332986	0.131957	-0.149762	-0.0850136
157.938	-0.0701669	0.159083	-0.172025	-0.00837932
158.403	-0.109047	0.159339	-0.157601	0.0695208
158.926	-0.147474	0.128851	-0.102246	0.138167
159.448	-0.173564	0.072666	-0.0198831	0.170416
159.865	-0.181589	0.0172077	0.0508321	0.163634
160.282	-0.175512	-0.0389693	0.112688	0.128445
160.734	-0.151647	-0.0898891	0.157348	0.0655289
161.22	-0.107289	-0.119764	0.169745	-0.015978
161.653	-0.0591499	-0.115571	0.147573	-0.0852735
162.03	-0.0223103	-0.0871958	0.10577	-0.133505
162.265	-0.00647295	-0.0603705	0.0717758	-0.154634
162.386	-0.000707258	-0.0447983	0.05274	-0.162308
162.416	0.000494468	-0.0406386	0.0477083	-0.163918
162.452	0.00175712	-0.0357679	0.0418377	-0.165587
162.492	0.00302388	-0.0301661	0.0351114	-0.167231
162.599	0.00552374	-0.0151204	0.0171569	-0.170266
162.715	0.0068852	0.00171902	-0.00277784	-0.171403
162.776	0.00703327	0.0105888	-0.013221	-0.171074
162.868	0.00658139	0.0239022	-0.0288277	-0.169375
162.99	0.00472491	0.0414668	-0.0492872	-0.16487
163.139	0.000686619	0.0620954	-0.0730941	-0.156054
163.313	-0.00634821	0.0848926	-0.0990191	-0.141226
163.487	-0.0155629	0.105563	-0.121974	-0.121985
163.973	-0.0498019	0.148061	-0.164883	-0.0505493
164.459	-0.0902063	0.16286	-0.169488	0.032449
164.963	-0.130601	0.147184	-0.133011	0.109672
165.485	-0.163282	0.101863	-0.0609309	0.160802
165.961	-0.179751	0.0427827	0.0194768	0.170653
166.391	-0.180014	-0.0160602	0.0888672	0.146554
166.822	-0.164346	-0.0700058	0.141807	0.0953161
167.346	-0.123422	-0.113868	0.170294	0.0108403
167.804	-0.0737556	-0.120285	0.157579	-0.0654089
168.262	-0.0263752	-0.0923348	0.112562	-0.128053
168.543	-0.00668065	-0.061036	0.0725868	-0.154445
168.653	-0.00128346	-0.046873	0.0552472	-0.161634
168.702	0.000716985	-0.040177	0.0471395	-0.164278
168.771	0.00302311	-0.0306793	0.0357146	-0.167281
168.859	0.00520701	-0.0182405	0.0208582	-0.169983
168.947	0.00656658	-0.00556812	0.00582091	-0.171382
169.123	0.00690364	0.0199035	-0.0241588	-0.170227
169.298	0.00427928	0.0450697	-0.0534759	-0.163813
169.504	-0.00230881	0.0733522	-0.0859709	-0.149683
169.742	-0.0139598	0.102701	-0.11886	-0.125305
169.98	-0.0291455	0.127233	-0.145047	-0.0936228
170.4	-0.0615597	0.155649	-0.170597	-0.0261078
170.819	-0.096794	0.162517	-0.166514	0.0455512
171.29	-0.133885	0.144372	-0.127991	0.115484
171.812	-0.165486	0.0968518	-0.0536356	0.163401
172.334	-0.181093	0.0304534	0.0349175	0.168217
172.856	-0.175497	-0.0401624	0.114094	0.127833
173.381	-0.145607	-0.0973935	0.162686	0.0524267
173.865	-0.0985906	-0.121663	0.168311	-0.029521
174.304	-0.0496264	-0.111239	0.139922	-0.0978859
174.743	-0.0113401	-0.0711415	0.0851203	-0.14808
174.842	-0.00561349	-0.0590393	0.0700968	-0.15586
174.941	-0.000884173	-0.046179	0.0543838	-0.162173
175.019	0.00205964	-0.0355575	0.0415562	-0.166079
175.097	0.00433332	-0.0246304	0.0284621	-0.168993
175.211	0.00647948	-0.00831912	0.00906375	-0.171416
175.329	0.00726872	0.00891003	-0.0112704	-0.171593
175.448	0.00665275	0.0261541	-0.0314825	-0.169355
175.668	0.00202779	0.0573942	-0.0677198	-0.15886
175.888	-0.00666875	0.086428	-0.100781	-0.140498
176.171	-0.0228355	0.118538	-0.136004	-0.106771
176.516	-0.0480903	0.147049	-0.164124	-0.0540677
176.862	-0.0766354	0.161479	-0.172729	0.00491922
177.333	-0.11576	0.157025	-0.151855	0.0824166
177.805	-0.149624	0.126423	-0.0981383	0.141693
178.31	-0.174309	0.0709366	-0.017362	0.171133
178.85	-0.181425	-0.00178839	0.0730694	0.155297
179.39	-0.164023	-0.0706006	0.142322	0.0945998
179.93	-0.121319	-0.114916	0.170488	0.00720726
180.373	-0.0732106	-0.120105	0.157157	-0.0662735
180.816	-0.0273501	-0.0931294	0.113694	-0.126855
181.102	-0.00711105	-0.0615963	0.0733019	-0.153927
181.22	-0.00121244	-0.0463574	0.0546326	-0.161684
181.242	-0.000321307	-0.0434688	0.0511307	-0.162866
181.266	0.000623927	-0.0401605	0.0471309	-0.164117
181.293	0.00160182	-0.0364222	0.0426243	-0.165401
181.398	0.00458545	-0.0218421	0.0251569	-0.169177
181.547	0.00680728	-0.000394156	-0.000285735	-0.171411
181.664	0.0069418	0.0166298	-0.0203142	-0.170506
181.807	0.0053146	0.0372434	-0.0443833	-0.166218
181.92	0.00269313	0.0531953	-0.0628575	-0.160373
181.978	0.000937621	0.0611312	-0.0719893	-0.15658
182.046	-0.001486	0.0702511	-0.0824255	-0.151437
182.123	-0.00471809	0.0804062	-0.0939593	-0.14464
182.257	-0.0113168	0.0969096	-0.112449	-0.130845
182.448	-0.0226637	0.117792	-0.135158	-0.107172
182.638	-0.0359113	0.135154	-0.15297	-0.0795268
183.124	-0.0749212	0.16075	-0.172442	0.00141672
183.61	-0.11524	0.15698	-0.152017	0.0814236
184.112	-0.151095	0.12395	-0.0943768	0.143831
184.63	-0.175358	0.0660998	-0.0109497	0.171403
185.148	-0.181236	-0.00381201	0.0753138	0.154073
185.665	-0.164548	-0.0697348	0.141625	0.0957433
186.192	-0.12346	-0.113954	0.1704	0.010821
186.646	-0.0741842	-0.120459	0.157928	-0.0648162
187.1	-0.027063	-0.0931689	0.113672	-0.127192
187.375	-0.00737875	-0.0629197	0.074896	-0.15344
187.471	-0.0024777	-0.0506947	0.0598858	-0.160035
187.558	0.00112251	-0.0389809	0.045687	-0.164815
187.637	0.00363034	-0.0280206	0.0325229	-0.168082
187.716	0.00546811	-0.0168032	0.0191413	-0.170316
187.843	0.00703664	0.00146877	-0.00249895	-0.171694
187.95	0.00707726	0.017125	-0.0209099	-0.170712
188.107	0.00513342	0.0397734	-0.0473389	-0.16572
188.313	-0.00079061	0.0683761	-0.0803047	-0.152869
188.519	-0.0101034	0.0946104	-0.109922	-0.133337
188.955	-0.0383872	0.138153	-0.155956	-0.0743306
189.39	-0.0735644	0.160651	-0.172772	-0.00131685
189.87	-0.113516	0.158043	-0.154059	0.078237
190.394	-0.151196	0.124185	-0.0945949	0.14411
190.918	-0.175693	0.0654701	-0.00997688	0.171812
191.442	-0.181307	-0.00544009	0.0772762	0.153483
191.966	-0.163719	-0.0718609	0.143599	0.0933868
192.494	-0.121627	-0.115164	0.17094	0.00754235
192.93	-0.0740544	-0.120713	0.158179	-0.0651131
193.366	-0.0284627	-0.094976	0.116064	-0.125467
193.633	-0.00862311	-0.066061	0.0787609	-0.15183
193.733	-0.00326483	-0.0534954	0.0632764	-0.159041
193.821	0.000567958	-0.0417759	0.0490367	-0.164149
193.897	0.00317894	-0.0312126	0.0363245	-0.167584
193.974	0.00515508	-0.0203861	0.023386	-0.170054
194.112	0.00713995	-0.000489253	-0.000207264	-0.172004
194.236	0.00724983	0.017564	-0.0214428	-0.170983
194.411	0.00486817	0.0428593	-0.0509393	-0.165038
194.637	-0.00225463	0.0740218	-0.0867648	-0.14973
194.864	-0.0133557	0.102069	-0.118209	-0.126511
195.216	-0.0366816	0.136644	-0.154555	-0.0778428
195.567	-0.0647044	0.157539	-0.171892	-0.0195578
195.977	-0.0992119	0.162516	-0.165533	0.0504197
196.445	-0.135836	0.142929	-0.125261	0.118996
196.913	-0.164293	0.100202	-0.0583405	0.162169
197.447	-0.181079	0.0325942	0.0323649	0.168988
197.982	-0.17566	-0.0398851	0.113838	0.128181
198.516	-0.14499	-0.097974	0.163006	0.051244
199.006	-0.097227	-0.121765	0.167877	-0.031578
199.45	-0.04793	-0.110077	0.138103	-0.100197
199.85	-0.0130329	-0.0735156	0.0881698	-0.146029
200.064	-0.00125526	-0.0468527	0.0552189	-0.16168
200.086	-0.000311352	-0.0438443	0.0515708	-0.162923
200.109	0.000566574	-0.0408065	0.047897	-0.164084
200.137	0.00158813	-0.0369553	0.0432525	-0.165427
200.165	0.0025206	-0.0330627	0.0385719	-0.166642
200.344	0.00644075	-0.00763191	0.00825973	-0.171275
200.456	0.00715548	0.00855628	-0.0108434	-0.17142
200.567	0.00664433	0.0247604	-0.0298432	-0.169432
200.735	0.00365431	0.0487411	-0.0577256	-0.162438
200.852	8.15789e-05	0.0649642	-0.0763967	-0.154732
200.97	-0.00462111	0.0804557	-0.0940301	-0.144824
201.106	-0.0113339	0.097223	-0.112815	-0.130783
201.242	-0.0192661	0.112496	-0.129519	-0.114236
201.484	-0.0358174	0.135254	-0.153108	-0.079697
201.832	-0.0633266	0.156505	-0.171088	-0.0224726
202.18	-0.0925807	0.162822	-0.168534	0.0371264
202.702	-0.133932	0.144291	-0.127871	0.115611
203.224	-0.165552	0.0967011	-0.0534229	0.16346
203.746	-0.181093	0.0302446	0.0351721	0.168154
204.269	-0.175444	-0.0403841	0.114311	0.127623
204.794	-0.145455	-0.0975422	0.162775	0.0521209
205.278	-0.0984663	-0.12167	0.168269	-0.0297091
205.715	-0.0496592	-0.111247	0.13994	-0.0978427
206.153	-0.0114535	-0.071333	0.0853622	-0.147927
206.252	-0.00569068	-0.0592045	0.0703012	-0.155754
206.351	-0.000932674	-0.0463104	0.054544	-0.162106
206.429	0.0020058	-0.0357517	0.0417906	-0.166006
206.506	0.00428113	-0.0248893	0.028772	-0.168926
206.62	0.00645018	-0.00857931	0.00937259	-0.171384
206.74	0.0072623	0.00882762	-0.0111728	-0.171587
206.86	0.0066393	0.0262511	-0.0315952	-0.169325
207.081	0.00195766	0.05768	-0.0680479	-0.158712
207.303	-0.00684225	0.0868616	-0.101268	-0.140137
207.587	-0.0231642	0.11903	-0.136524	-0.106087
207.934	-0.0486023	0.147443	-0.164459	-0.0530027
208.281	-0.0773036	0.161626	-0.172676	0.00628291
208.752	-0.116328	0.156737	-0.151252	0.0834869
209.222	-0.150021	0.125838	-0.097218	0.142304
209.727	-0.174485	0.0702455	-0.0164316	0.171211
210.266	-0.18138	-0.00235492	0.0737068	0.154978
210.804	-0.163858	-0.0709107	0.142581	0.0941812
211.343	-0.12116	-0.11498	0.170487	0.00694067
211.786	-0.0729952	-0.120046	0.157018	-0.0665698
212.23	-0.0271556	-0.0929059	0.113394	-0.127107
212.513	-0.00712309	-0.061588	0.0732944	-0.153916
212.631	-0.00123991	-0.0463977	0.0546829	-0.161653
212.652	-0.000353706	-0.0435404	0.0512186	-0.162824
212.677	0.000607573	-0.0401845	0.0471609	-0.164094
212.705	0.00161851	-0.0363171	0.0424989	-0.165421
212.734	0.00253962	-0.0324088	0.0378011	-0.166619
212.821	0.00483089	-0.0201503	0.0231426	-0.169481
212.908	0.00630452	-0.00764586	0.00829008	-0.171071
213.062	0.00698516	0.0147288	-0.0180833	-0.170716
213.216	0.0053454	0.0369924	-0.0440913	-0.166287
213.436	-0.000711102	0.0674891	-0.0792713	-0.153093
213.72	-0.0141997	0.102958	-0.119125	-0.12483
214.005	-0.0327217	0.131537	-0.149388	-0.0861763
214.479	-0.0702305	0.159321	-0.172283	-0.00820517
214.953	-0.10984	0.159291	-0.157209	0.071029
215.449	-0.146467	0.130399	-0.104624	0.136682
215.969	-0.173048	0.0750756	-0.0230739	0.170251
216.372	-0.181515	0.0217508	0.0454658	0.165458
216.775	-0.177098	-0.0328797	0.106602	0.133889
217.221	-0.155504	-0.0848918	0.153807	0.0739992
217.71	-0.112662	-0.118383	0.170539	-0.00736296
218.199	-0.0583925	-0.115485	0.147269	-0.0862922
218.383	-0.0392518	-0.10404	0.128962	-0.11164
218.567	-0.0225517	-0.0876333	0.106331	-0.133328
218.753	-0.00933783	-0.0669018	0.0798466	-0.150799
218.902	-0.00159848	-0.0480852	0.0567115	-0.161142
218.96	0.000753442	-0.0402014	0.0471645	-0.164302
218.992	0.00186558	-0.0358759	0.0419525	-0.165775
219.049	0.00360082	-0.0279638	0.0324594	-0.168018
219.131	0.00549273	-0.0163062	0.0185545	-0.170313
219.243	0.00692063	-0.000176373	-0.000553365	-0.171605
219.384	0.00690258	0.0203767	-0.0247149	-0.17018
219.561	0.00416091	0.0458379	-0.0543664	-0.163554
219.775	-0.00279395	0.0749657	-0.0878075	-0.148652
219.988	-0.0132491	0.101293	-0.117313	-0.126783
220.337	-0.0362322	0.135742	-0.153593	-0.0788366
220.686	-0.0638876	0.156806	-0.171272	-0.0212908
221.095	-0.0982547	0.162323	-0.165698	0.0484398
221.563	-0.134983	0.143348	-0.126205	0.117415
222.032	-0.163662	0.101073	-0.0597688	0.161228
222.568	-0.180775	0.0335924	0.0309891	0.168845
223.105	-0.175584	-0.0390313	0.11284	0.128549
223.641	-0.145154	-0.0974102	0.16244	0.0517487
224.188	-0.0911922	-0.121808	0.165556	-0.0404837
224.666	-0.0390528	-0.103669	0.128489	-0.11161
224.934	-0.0161971	-0.0783462	0.0943301	-0.141642
224.976	-0.0132825	-0.0736854	0.0884049	-0.145441
225.017	-0.0106305	-0.0688526	0.0823276	-0.149002
225.103	-0.00565051	-0.0582298	0.0691499	-0.155658
225.235	0.000304204	-0.0409604	0.0481088	-0.163612
225.367	0.00432265	-0.0227057	0.0262005	-0.168801
225.594	0.00692466	0.010076	-0.0126071	-0.170941
225.822	0.00442408	0.0428713	-0.0509064	-0.164229
225.995	-0.00060585	0.0667351	-0.0783976	-0.153327
226.113	-0.00543199	0.0821282	-0.0958904	-0.14316
226.23	-0.011281	0.0965762	-0.112062	-0.130938
226.645	-0.0382912	0.13758	-0.155302	-0.0745773
227.059	-0.0715746	0.159604	-0.172189	-0.00550446
227.527	-0.110618	0.158799	-0.156261	0.0726004
228.051	-0.148821	0.127079	-0.0993891	0.140288
228.574	-0.174323	0.0699163	-0.0161312	0.170867
229.098	-0.181387	-0.000398941	0.0714023	0.155808
229.621	-0.165546	-0.0674926	0.139637	0.0984418
230.147	-0.125393	-0.112807	0.17002	0.0142797
230.586	-0.0782721	-0.121078	0.160019	-0.0591134
231.024	-0.0317297	-0.0977185	0.119937	-0.121109
231.296	-0.010688	-0.069445	0.0830333	-0.14896
231.401	-0.00473012	-0.056447	0.0669335	-0.15698
231.506	2.01555e-05	-0.0426092	0.0500803	-0.163321
231.643	0.00434089	-0.0237021	0.0273699	-0.168915
231.779	0.00665053	-0.00412045	0.00411056	-0.171409
232.036	0.00585012	0.0331461	-0.0396218	-0.167482
232.293	-0.00102404	0.0689227	-0.0809193	-0.152394
232.551	-0.0132083	0.101129	-0.117127	-0.12688
232.809	-0.0296626	0.127871	-0.145694	-0.0925455
233.068	-0.0491391	0.147598	-0.164505	-0.051929
233.551	-0.0892396	0.162895	-0.169883	0.0305491
234.035	-0.128231	0.149098	-0.136483	0.105411
234.534	-0.160478	0.107766	-0.0696199	0.157283
234.999	-0.178449	0.0514783	0.00833468	0.171587
235.416	-0.181135	-0.00526791	0.0769477	0.153244
235.832	-0.169152	-0.0592069	0.132229	0.108349
236.32	-0.135604	-0.106212	0.167538	0.0328124
236.809	-0.0850033	-0.121944	0.163428	-0.0496775
237.146	-0.0477232	-0.109982	0.137962	-0.100521
237.33	-0.0297583	-0.0957849	0.117262	-0.123936
237.482	-0.017251	-0.0805797	0.0971349	-0.140282
237.634	-0.00729985	-0.0628103	0.0747565	-0.153507
237.772	-0.000587462	-0.0449863	0.0529464	-0.162541
237.809	0.000845121	-0.0400151	0.0469346	-0.164449
237.846	0.00212843	-0.034969	0.0408567	-0.166141
237.95	0.0049855	-0.0202514	0.0232452	-0.169745
238.055	0.00666254	-0.0051778	0.00535247	-0.171509
238.209	0.00707315	0.0172039	-0.0210019	-0.170703
238.363	0.00518475	0.039416	-0.0469242	-0.165835
238.592	-0.00159734	0.0711846	-0.0835093	-0.151177
238.898	-0.0169081	0.108479	-0.125187	-0.119157
239.204	-0.037741	0.137416	-0.155239	-0.0757248
239.569	-0.0668663	0.158213	-0.172024	-0.0150987
239.933	-0.0975955	0.162475	-0.166142	0.0471327
240.347	-0.130426	0.147403	-0.133363	0.109355
240.809	-0.160126	0.108546	-0.0707774	0.156798
241.272	-0.178187	0.0528643	0.0065417	0.171689
241.759	-0.180356	-0.0134783	0.0860919	0.148315
242.271	-0.160818	-0.0767996	0.147574	0.0863169
242.782	-0.118674	-0.11634	0.17091	0.00244806
243.243	-0.067896	-0.119068	0.154279	-0.0736016
243.654	-0.0259184	-0.0920725	0.112161	-0.128803
243.918	-0.00721016	-0.0627678	0.0746941	-0.153749
244.039	-0.00114774	-0.0471728	0.0555838	-0.161829
244.067	2.84193e-05	-0.0433427	0.0509415	-0.163403
244.1	0.00124942	-0.0389561	0.0456432	-0.165026
244.136	0.00247691	-0.0339977	0.039676	-0.166638
244.243	0.0053072	-0.0188896	0.0216104	-0.170176
244.359	0.00698131	-0.00209836	0.00170054	-0.171829
244.414	0.00727098	0.00581058	-0.00762679	-0.17181
244.532	0.00690663	0.0230554	-0.0278647	-0.17001
244.714	0.00372977	0.0491907	-0.0582622	-0.162542
244.897	-0.00234375	0.0740542	-0.0867917	-0.149552
245.118	-0.0131871	0.101528	-0.117599	-0.126887
245.38	-0.0298916	0.128513	-0.146404	-0.0920309
245.642	-0.0496634	0.1483	-0.165198	-0.0507971
246.123	-0.0897556	0.163169	-0.170018	0.0316155
246.605	-0.128624	0.149085	-0.136264	0.10621
247.103	-0.160801	0.107541	-0.0691604	0.157829
247.568	-0.178651	0.0511835	0.00883375	0.171876
247.982	-0.181262	-0.00542721	0.0772386	0.153444
248.397	-0.169369	-0.0592247	0.132375	0.108653
248.885	-0.135756	-0.106351	0.167805	0.033023
249.374	-0.0851499	-0.122208	0.163767	-0.0496014
249.764	-0.0421512	-0.106674	0.132735	-0.107733
250.093	-0.0138663	-0.0756304	0.0907801	-0.14486
250.306	-0.00177256	-0.0493537	0.0582239	-0.160991
250.319	-0.00119201	-0.0475835	0.0560726	-0.161777
250.332	-0.000632251	-0.0458028	0.0539118	-0.162534
250.355	0.000265177	-0.0428011	0.0502771	-0.163737
250.377	0.00110957	-0.0397704	0.0466166	-0.164862
250.437	0.00312031	-0.0314509	0.0366112	-0.167497
250.497	0.00473566	-0.0229678	0.026465	-0.169537
250.646	0.00707724	-0.00151875	0.00100928	-0.171961
250.778	0.00723451	0.0176341	-0.0215238	-0.170952
250.957	0.00475227	0.0435389	-0.0517261	-0.16478
251.185	-0.00250776	0.0747885	-0.0876351	-0.149202
251.412	-0.0137619	0.102858	-0.119075	-0.125666
251.839	-0.0428871	0.142821	-0.160416	-0.0648917
252.265	-0.0778672	0.161987	-0.172909	0.00750786
252.74	-0.117233	0.156509	-0.150537	0.0853308
253.264	-0.154027	0.120085	-0.0880895	0.148446
253.787	-0.177115	0.0597399	-0.0022682	0.172344
254.264	-0.181445	-0.00524397	0.0771383	0.153808
254.696	-0.168659	-0.0612162	0.1343	0.106686
255.127	-0.139405	-0.103608	0.166513	0.0400099
255.476	-0.105231	-0.120869	0.170151	-0.0194025
255.825	-0.0661604	-0.118737	0.153358	-0.0760576
256.193	-0.0283003	-0.0947483	0.115754	-0.125905
256.479	-0.00736829	-0.0634521	0.0755202	-0.153589
256.634	0.000139466	-0.0433489	0.0509345	-0.163638
256.657	0.00105236	-0.0401693	0.0470917	-0.164832
256.68	0.00189327	-0.0369588	0.0432221	-0.165937
256.715	0.00302525	-0.0321623	0.0374578	-0.167408
256.75	0.00402132	-0.0273104	0.031646	-0.168682
256.784	0.00488771	-0.0224104	0.0257936	-0.169758
256.849	0.00616015	-0.0131753	0.0148055	-0.171227
256.913	0.00698896	-0.00383885	0.00374548	-0.171992
257.004	0.00743834	0.00936237	-0.0118187	-0.171863
257.12	0.00680399	0.0263545	-0.0317334	-0.169617
257.237	0.00488589	0.0431225	-0.0512505	-0.165039
257.353	0.00172451	0.0594753	-0.0701326	-0.158157
257.403	4.32973e-05	0.0662239	-0.0778731	-0.154565
257.478	-0.00289335	0.0762035	-0.0892505	-0.148372
257.579	-0.00750581	0.0890182	-0.103713	-0.138719
257.719	-0.0151069	0.105611	-0.122102	-0.122857
257.899	-0.0265886	0.124334	-0.142129	-0.0989001
258.079	-0.0396367	0.139734	-0.157534	-0.0716701
258.575	-0.080118	0.162484	-0.172715	0.0121446
259.071	-0.120987	0.154507	-0.146382	0.0923757
259.586	-0.156392	0.116199	-0.0820951	0.15182
260.121	-0.178445	0.0528572	0.0067231	0.172095
260.656	-0.179666	-0.0202037	0.0934713	0.144063
261.228	-0.15354	-0.0880347	0.156312	0.069391
261.641	-0.117385	-0.116878	0.17093	0.000412316
261.858	-0.0941806	-0.122068	0.167021	-0.0362672
262.075	-0.0697957	-0.119463	0.155334	-0.0711247
262.291	-0.0461504	-0.109003	0.136422	-0.102639
262.536	-0.0232076	-0.0885469	0.107514	-0.132527
262.781	-0.00637428	-0.0607364	0.0721938	-0.154804
262.941	0.000935187	-0.0397726	0.0466391	-0.164589
263.063	0.00461857	-0.0227629	0.0262363	-0.169316
263.224	0.00701582	0.000434683	-0.00128121	-0.17174
263.424	0.0063328	0.0295442	-0.0354361	-0.168565
263.624	0.00188622	0.0578774	-0.0682719	-0.158562
263.709	-0.00105349	0.0694406	-0.0815247	-0.152293
263.794	-0.00457676	0.0805907	-0.0941945	-0.144884
263.913	-0.0103919	0.0953385	-0.110737	-0.132728
264.066	-0.0192296	0.112605	-0.129654	-0.114295
264.219	-0.0293809	0.12769	-0.145537	-0.0931158
264.7	-0.0669409	0.158306	-0.172117	-0.014949
265.18	-0.107201	0.160436	-0.159697	0.0660775
265.68	-0.144685	0.133047	-0.108776	0.133835
266.199	-0.172047	0.0789113	-0.0282385	0.169788
266.617	-0.181607	0.0238048	0.0430944	0.16642
267.035	-0.177222	-0.0330217	0.106877	0.134068
267.488	-0.155083	-0.0858471	0.154682	0.0728766
267.977	-0.111969	-0.118884	0.170789	-0.00866826
268.418	-0.0628645	-0.117475	0.150894	-0.0803969
268.811	-0.0236845	-0.0894712	0.108682	-0.131822
269.053	-0.00690872	-0.0621734	0.073954	-0.154164
269.199	0.000107007	-0.0431368	0.0506897	-0.16353
269.223	0.00104555	-0.0398082	0.0466683	-0.164772
269.248	0.0019141	-0.0364472	0.0426185	-0.165917
269.298	0.00348886	-0.0294663	0.0342378	-0.167957
269.348	0.00478762	-0.0223771	0.025765	-0.169582
269.495	0.0070529	-0.00119047	0.000625715	-0.171897
